id,time,會計年度,款,項,目,節,預算科目編號,預算科目名稱,分計畫編號,分計畫名稱,用途別編號,用途別名稱,原預算數,預算追加減數,動支第一預備金數,動支第二預備金數,經費流用數,預算調整數,預算增減數小計,預算數合計1,實現數,應付數,保留數,決算數合計2,預決算比較增減數,決算數占預算數之比率
401,110,110,5,,,,7606205300-6,公務人員退休撫卹給付,,,,,113193817.00,0.00,0.00,0.00,0.00,0.00,0.00,113193817.00,113193817.00,0.00,0.00,113193817.00,0.00,100.00
401,110,110,,,,,10,人事費,,,1000,人事費,113193817.00,0.00,0.00,0.00,0.00,0.00,0.00,113193817.00,113193817.00,0.00,0.00,113193817.00,0.00,100.00
401,110,110,,,,,經常門小計,,,,,,113193817.00,0.00,0.00,0.00,0.00,0.00,0.00,113193817.00,113193817.00,0.00,0.00,113193817.00,0.00,100.00
401,110,110,,,,,統籌科目小計,,,,,,126149292.00,0.00,0.00,0.00,0.00,0.00,0.00,126149292.00,126149292.00,0.00,0.00,126149292.00,0.00,100.00
401,110,110,,,,,合計,,,,,,3528090292.00,0.00,0.00,0.00,0.00,0.00,0.00,3528090292.00,3306675799.00,0.00,112328838.00,3419004637.00,-109085655.00,96.91
401,111,111,3,,,,0004000000-5,立法院主管,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
401,111,111,,1,,,0004010000-1,立法院,,,,,3427303000.00,0.00,0.00,0.00,0.00,0.00,0.00,3427303000.00,3223530177.00,0.00,131884527.00,3355414704.00,-71888296.00,97.90
401,111,111,,,,,經常門小計,,,,,,3220748000.00,0.00,0.00,0.00,0.00,0.00,0.00,3220748000.00,3081980106.00,0.00,70349582.00,3152329688.00,-68418312.00,97.88
401,111,111,,,,,資本門小計,,,,,,206555000.00,0.00,0.00,0.00,0.00,0.00,0.00,206555000.00,141550071.00,0.00,61534945.00,203085016.00,-3469984.00,98.32
401,111,111,,,1,,3304010100-1,一般行政,,,,,1675708000.00,0.00,0.00,0.00,0.00,0.00,0.00,1675708000.00,1641721604.00,0.00,5538707.00,1647260311.00,-28447689.00,98.30
401,111,111,,,,,10,人事費,,,1000,人事費,1274188000.00,0.00,0.00,0.00,0.00,0.00,0.00,1274188000.00,1268289488.00,0.00,0.00,1268289488.00,-5898512.00,99.54
401,111,111,,,,,20,業務費,,,2000,業務費,399830000.00,0.00,0.00,0.00,0.00,0.00,0.00,399830000.00,372033116.00,0.00,5538707.00,377571823.00,-22258177.00,94.43
401,111,111,,,,,40,獎補助費,,,4000,獎補助費,1690000.00,0.00,0.00,0.00,0.00,0.00,0.00,1690000.00,1399000.00,0.00,0.00,1399000.00,-291000.00,82.78
401,111,111,,,1,,3304010100-1*,一般行政,,,,,18465000.00,0.00,0.00,0.00,0.00,0.00,0.00,18465000.00,17401540.00,0.00,985101.00,18386641.00,-78359.00,99.58
401,111,111,,,,,30,設備及投資,,,3000,設備及投資,18465000.00,0.00,0.00,0.00,0.00,0.00,0.00,18465000.00,17401540.00,0.00,985101.00,18386641.00,-78359.00,99.58
401,111,111,,,2,,3304010200-6,委員問政業務,,,,,1370122000.00,0.00,0.00,0.00,0.00,0.00,0.00,1370122000.00,1312961933.00,0.00,25690576.00,1338652509.00,-31469491.00,97.70
401,111,111,,,,1,3304010201-9,委員歲費及公費,,,,,301668000.00,0.00,0.00,0.00,0.00,0.00,0.00,301668000.00,300655926.00,0.00,0.00,300655926.00,-1012074.00,99.66
401,111,111,,,,,10,人事費,,,1000,人事費,301668000.00,0.00,0.00,0.00,0.00,0.00,0.00,301668000.00,300655926.00,0.00,0.00,300655926.00,-1012074.00,99.66
401,111,111,,,,2,3304010203-4,公費助理,,,,,796184000.00,0.00,0.00,0.00,0.00,0.00,0.00,796184000.00,782732210.00,0.00,0.00,782732210.00,-13451790.00,98.31
401,111,111,,,,,10,人事費,,,1000,人事費,796184000.00,0.00,0.00,0.00,0.00,0.00,0.00,796184000.00,782732210.00,0.00,0.00,782732210.00,-13451790.00,98.31
401,111,111,,,,3,3304010204-7,國會交流事務,,,,,42600000.00,0.00,0.00,0.00,0.00,0.00,0.00,42600000.00,14178196.00,0.00,20360000.00,34538196.00,-8061804.00,81.08
401,111,111,,,,,20,業務費,,,2000,業務費,42600000.00,0.00,0.00,0.00,0.00,0.00,0.00,42600000.00,14178196.00,0.00,20360000.00,34538196.00,-8061804.00,81.08
401,111,111,,,,4,3304010205-0,委員會館,,,,,88134000.00,0.00,0.00,0.00,0.00,0.00,0.00,88134000.00,81720695.00,0.00,2330576.00,84051271.00,-4082729.00,95.37
401,111,111,,,,,20,業務費,,,2000,業務費,88134000.00,0.00,0.00,0.00,0.00,0.00,0.00,88134000.00,81720695.00,0.00,2330576.00,84051271.00,-4082729.00,95.37
401,111,111,,,,5,3304010206-2,問政相關業務,,,,,141536000.00,0.00,0.00,0.00,0.00,0.00,0.00,141536000.00,133674906.00,0.00,3000000.00,136674906.00,-4861094.00,96.57
401,111,111,,,,,10,人事費,,,1000,人事費,88140000.00,0.00,0.00,0.00,0.00,0.00,0.00,88140000.00,87935085.00,0.00,0.00,87935085.00,-204915.00,99.77
401,111,111,,,,,20,業務費,,,2000,業務費,53396000.00,0.00,0.00,0.00,0.00,0.00,0.00,53396000.00,45739821.00,0.00,3000000.00,48739821.00,-4656179.00,91.28
401,111,111,,,3,,3304010300-0,議事業務,,,,,10686000.00,0.00,0.00,0.00,0.00,0.00,0.00,10686000.00,9391100.00,0.00,0.00,9391100.00,-1294900.00,87.88
401,111,111,,,,,20,業務費,,,2000,業務費,10686000.00,0.00,0.00,0.00,0.00,0.00,0.00,10686000.00,9391100.00,0.00,0.00,9391100.00,-1294900.00,87.88
401,111,111,,,4,,3304010400-5,立法諮詢業務,,,,,1348000.00,0.00,0.00,0.00,0.00,0.00,0.00,1348000.00,1201147.00,0.00,0.00,1201147.00,-146853.00,89.11
401,111,111,,,,,20,業務費,,,2000,業務費,1348000.00,0.00,0.00,0.00,0.00,0.00,0.00,1348000.00,1201147.00,0.00,0.00,1201147.00,-146853.00,89.11
401,111,111,,,5,,3304010500-0,國會圖書業務,,,,,22858000.00,0.00,0.00,0.00,0.00,0.00,0.00,22858000.00,20013990.00,0.00,1726600.00,21740590.00,-1117410.00,95.11
401,111,111,,,,,20,業務費,,,2000,業務費,22558000.00,0.00,0.00,0.00,0.00,0.00,0.00,22558000.00,19713990.00,0.00,1726600.00,21440590.00,-1117410.00,95.05
401,111,111,,,,,40,獎補助費,,,4000,獎補助費,300000.00,0.00,0.00,0.00,0.00,0.00,0.00,300000.00,300000.00,0.00,0.00,300000.00,0.00,100.00
401,111,111,,,5,,3304010500-0*,國會圖書業務,,,,,22500000.00,0.00,0.00,0.00,0.00,0.00,0.00,22500000.00,21217896.00,0.00,0.00,21217896.00,-1282104.00,94.30
401,111,111,,,,,30,設備及投資,,,3000,設備及投資,22500000.00,0.00,0.00,0.00,0.00,0.00,0.00,22500000.00,21217896.00,0.00,0.00,21217896.00,-1282104.00,94.30
401,111,111,,,6,,3304010600-4,公報業務,,,,,123466000.00,0.00,0.00,0.00,0.00,0.00,0.00,123466000.00,83390332.00,0.00,37393699.00,120784031.00,-2681969.00,97.83
401,111,111,,,,,20,業務費,,,2000,業務費,123466000.00,0.00,0.00,0.00,0.00,0.00,0.00,123466000.00,83390332.00,0.00,37393699.00,120784031.00,-2681969.00,97.83
401,111,111,,,7,,3304010700-9,黨團補助,,,,,13560000.00,0.00,0.00,0.00,0.00,0.00,0.00,13560000.00,13300000.00,0.00,0.00,13300000.00,-260000.00,98.08
401,111,111,,,,,40,獎補助費,,,4000,獎補助費,13560000.00,0.00,0.00,0.00,0.00,0.00,0.00,13560000.00,13300000.00,0.00,0.00,13300000.00,-260000.00,98.08
401,111,111,,,8,,3304019000-6,一般建築及設備,,,,,165590000.00,0.00,0.00,0.00,0.00,0.00,0.00,165590000.00,102930635.00,0.00,60549844.00,163480479.00,-2109521.00,98.73
401,111,111,,,,1,3304019002-1*,營建工程,,,,,43086000.00,0.00,0.00,0.00,0.00,0.00,0.00,43086000.00,5454472.00,0.00,37005769.00,42460241.00,-625759.00,98.55
401,111,111,,,,,30,設備及投資,,,3000,設備及投資,43086000.00,0.00,0.00,0.00,0.00,0.00,0.00,43086000.00,5454472.00,0.00,37005769.00,42460241.00,-625759.00,98.55
401,111,111,,,,2,3304019011-2*,交通及運輸設備,,,,,8450000.00,0.00,0.00,0.00,0.00,0.00,0.00,8450000.00,8270024.00,0.00,0.00,8270024.00,-179976.00,97.87
401,111,111,,,,,30,設備及投資,,,3000,設備及投資,8450000.00,0.00,0.00,0.00,0.00,0.00,0.00,8450000.00,8270024.00,0.00,0.00,8270024.00,-179976.00,97.87
401,111,111,,,,3,3304019019-4*,其他設備,,,,,114054000.00,0.00,0.00,0.00,0.00,0.00,0.00,114054000.00,89206139.00,0.00,23544075.00,112750214.00,-1303786.00,98.86
401,111,111,,,,,30,設備及投資,,,3000,設備及投資,114054000.00,0.00,0.00,0.00,0.00,0.00,0.00,114054000.00,89206139.00,0.00,23544075.00,112750214.00,-1303786.00,98.86
401,111,111,,,9,,3304019800-2,第一預備金,,,,,3000000.00,0.00,0.00,0.00,0.00,0.00,0.00,3000000.00,0.00,0.00,0.00,0.00,-3000000.00,0.00
401,111,111,,,,,60,預備金,,,6000,預備金,3000000.00,0.00,0.00,0.00,0.00,0.00,0.00,3000000.00,0.00,0.00,0.00,0.00,-3000000.00,0.00
401,111,111,2,,,,8903304500-4,"公教人員婚喪生育及子女教育
補助",,,,,13226435.00,0.00,0.00,0.00,0.00,0.00,0.00,13226435.00,13226435.00,0.00,0.00,13226435.00,0.00,100.00
401,111,111,,,,,10,人事費,,,1000,人事費,13226435.00,0.00,0.00,0.00,0.00,0.00,0.00,13226435.00,13226435.00,0.00,0.00,13226435.00,0.00,100.00
401,111,111,,,,,經常門小計,,,,,,13226435.00,0.00,0.00,0.00,0.00,0.00,0.00,13226435.00,13226435.00,0.00,0.00,13226435.00,0.00,100.00
401,111,111,5,,,,7606205300-6,公務人員退休撫卹給付,,,,,116813322.00,0.00,0.00,0.00,0.00,0.00,0.00,116813322.00,116813322.00,0.00,0.00,116813322.00,0.00,100.00
401,111,111,,,,,10,人事費,,,1000,人事費,116813322.00,0.00,0.00,0.00,0.00,0.00,0.00,116813322.00,116813322.00,0.00,0.00,116813322.00,0.00,100.00
401,111,111,,,,,經常門小計,,,,,,116813322.00,0.00,0.00,0.00,0.00,0.00,0.00,116813322.00,116813322.00,0.00,0.00,116813322.00,0.00,100.00
401,111,111,29,,,,3377013300-0,調整軍公教人員待遇準備,,,,,58485640.00,0.00,0.00,0.00,0.00,0.00,0.00,58485640.00,58485640.00,0.00,0.00,58485640.00,0.00,100.00
401,111,111,,,,,10,人事費,,,1000,人事費,58485640.00,0.00,0.00,0.00,0.00,0.00,0.00,58485640.00,58485640.00,0.00,0.00,58485640.00,0.00,100.00
401,111,111,29,,,,7677017600-7,調整軍公教人員待遇準備,,,,,1097936.00,0.00,0.00,0.00,0.00,0.00,0.00,1097936.00,1097936.00,0.00,0.00,1097936.00,0.00,100.00
401,111,111,,,,,10,人事費,,,1000,人事費,1097936.00,0.00,0.00,0.00,0.00,0.00,0.00,1097936.00,1097936.00,0.00,0.00,1097936.00,0.00,100.00
401,111,111,,,,,經常門小計,,,,,,59583576.00,0.00,0.00,0.00,0.00,0.00,0.00,59583576.00,59583576.00,0.00,0.00,59583576.00,0.00,100.00
401,111,111,,,,,統籌科目小計,,,,,,189623333.00,0.00,0.00,0.00,0.00,0.00,0.00,189623333.00,189623333.00,0.00,0.00,189623333.00,0.00,100.00
401,111,111,,,,,合計,,,,,,3616926333.00,0.00,0.00,0.00,0.00,0.00,0.00,3616926333.00,3413153510.00,0.00,131884527.00,3545038037.00,-71888296.00,98.01
401,112,112,3,,,,0004000000-5,立法院主管,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
401,112,112,,1,,,0004010000-1,立法院,,,,,3606283000.00,0.00,0.00,19705000.00,0.00,0.00,19705000.00,3625988000.00,3352967595.00,0.00,169544610.00,3522512205.00,-103475795.00,97.15
401,112,112,,,,,經常門小計,,,,,,3316200000.00,0.00,-890000.00,18246000.00,0.00,0.00,17356000.00,3333556000.00,3204369620.00,0.00,29322699.00,3233692319.00,-99863681.00,97.00
401,112,112,,,,,資本門小計,,,,,,290083000.00,0.00,890000.00,1459000.00,0.00,0.00,2349000.00,292432000.00,148597975.00,0.00,140221911.00,288819886.00,-3612114.00,98.76
401,112,112,,,1,,3304010100-1,一般行政,,,,,1727272000.00,0.00,0.00,18246000.00,0.00,0.00,18246000.00,1745518000.00,1704344352.00,0.00,552724.00,1704897076.00,-40620924.00,97.67
401,112,112,,,,,10,人事費,,,1000,人事費,1323884000.00,0.00,0.00,9372000.00,0.00,0.00,9372000.00,1333256000.00,1329791954.00,0.00,0.00,1329791954.00,-3464046.00,99.74
401,112,112,,,,,20,業務費,,,2000,業務費,401549000.00,0.00,0.00,8874000.00,0.00,0.00,8874000.00,410423000.00,373167398.00,0.00,552724.00,373720122.00,-36702878.00,91.06
401,112,112,,,,,40,獎補助費,,,4000,獎補助費,1839000.00,0.00,0.00,0.00,0.00,0.00,0.00,1839000.00,1385000.00,0.00,0.00,1385000.00,-454000.00,75.31
401,112,112,,,1,,3304010100-1*,一般行政,,,,,22631000.00,0.00,0.00,1459000.00,0.00,0.00,1459000.00,24090000.00,23702202.00,0.00,45148.00,23747350.00,-342650.00,98.58
401,112,112,,,,,30,設備及投資,,,3000,設備及投資,22631000.00,0.00,0.00,1459000.00,0.00,0.00,1459000.00,24090000.00,23702202.00,0.00,45148.00,23747350.00,-342650.00,98.58
401,112,112,,,2,,3304010200-6,委員問政業務,,,,,1414873000.00,0.00,0.00,0.00,0.00,0.00,0.00,1414873000.00,1351889376.00,0.00,18889000.00,1370778376.00,-44094624.00,96.88
401,112,112,,,,1,3304010201-9,委員歲費及公費,,,,,313963000.00,0.00,0.00,0.00,0.00,0.00,0.00,313963000.00,309840517.00,0.00,0.00,309840517.00,-4122483.00,98.69
401,112,112,,,,,10,人事費,,,1000,人事費,313963000.00,0.00,0.00,0.00,0.00,0.00,0.00,313963000.00,309840517.00,0.00,0.00,309840517.00,-4122483.00,98.69
401,112,112,,,,2,3304010203-4,公費助理,,,,,828036000.00,0.00,0.00,0.00,0.00,0.00,0.00,828036000.00,797145519.00,0.00,0.00,797145519.00,-30890481.00,96.27
401,112,112,,,,,10,人事費,,,1000,人事費,828036000.00,0.00,0.00,0.00,0.00,0.00,0.00,828036000.00,797145519.00,0.00,0.00,797145519.00,-30890481.00,96.27
401,112,112,,,,3,3304010204-7,國會交流事務,,,,,41600000.00,0.00,0.00,0.00,0.00,0.00,0.00,41600000.00,25544362.00,0.00,14240000.00,39784362.00,-1815638.00,95.64
401,112,112,,,,,20,業務費,,,2000,業務費,41600000.00,0.00,0.00,0.00,0.00,0.00,0.00,41600000.00,25544362.00,0.00,14240000.00,39784362.00,-1815638.00,95.64
401,112,112,,,,4,3304010205-0,委員會館,,,,,88701000.00,0.00,0.00,0.00,0.00,0.00,0.00,88701000.00,86770952.00,0.00,149000.00,86919952.00,-1781048.00,97.99
401,112,112,,,,,20,業務費,,,2000,業務費,88701000.00,0.00,0.00,0.00,0.00,0.00,0.00,88701000.00,86770952.00,0.00,149000.00,86919952.00,-1781048.00,97.99
401,112,112,,,,5,3304010206-2,問政相關業務,,,,,142573000.00,0.00,0.00,0.00,0.00,0.00,0.00,142573000.00,132588026.00,0.00,4500000.00,137088026.00,-5484974.00,96.15
401,112,112,,,,,10,人事費,,,1000,人事費,89198000.00,0.00,0.00,0.00,0.00,0.00,0.00,89198000.00,88276093.00,0.00,0.00,88276093.00,-921907.00,98.97
401,112,112,,,,,20,業務費,,,2000,業務費,53375000.00,0.00,0.00,0.00,0.00,0.00,0.00,53375000.00,44311933.00,0.00,4500000.00,48811933.00,-4563067.00,91.45
401,112,112,,,3,,3304010300-0,議事業務,,,,,10528000.00,0.00,0.00,0.00,0.00,0.00,0.00,10528000.00,9513239.00,0.00,0.00,9513239.00,-1014761.00,90.36
401,112,112,,,,,20,業務費,,,2000,業務費,10528000.00,0.00,0.00,0.00,0.00,0.00,0.00,10528000.00,9513239.00,0.00,0.00,9513239.00,-1014761.00,90.36
401,112,112,,,4,,3304010400-5,立法諮詢業務,,,,,1098000.00,0.00,0.00,0.00,0.00,0.00,0.00,1098000.00,999623.00,0.00,0.00,999623.00,-98377.00,91.04
401,112,112,,,,,20,業務費,,,2000,業務費,1098000.00,0.00,0.00,0.00,0.00,0.00,0.00,1098000.00,999623.00,0.00,0.00,999623.00,-98377.00,91.04
401,112,112,,,5,,3304010500-0,國會圖書業務,,,,,22902000.00,0.00,0.00,0.00,0.00,0.00,0.00,22902000.00,21683418.00,0.00,1072200.00,22755618.00,-146382.00,99.36
401,112,112,,,,,20,業務費,,,2000,業務費,22602000.00,0.00,0.00,0.00,0.00,0.00,0.00,22602000.00,21383418.00,0.00,1072200.00,22455618.00,-146382.00,99.35
401,112,112,,,,,40,獎補助費,,,4000,獎補助費,300000.00,0.00,0.00,0.00,0.00,0.00,0.00,300000.00,300000.00,0.00,0.00,300000.00,0.00,100.00
401,112,112,,,5,,3304010500-0*,國會圖書業務,,,,,21450000.00,0.00,0.00,0.00,0.00,0.00,0.00,21450000.00,19781864.00,0.00,0.00,19781864.00,-1668136.00,92.22
401,112,112,,,,,30,設備及投資,,,3000,設備及投資,21450000.00,0.00,0.00,0.00,0.00,0.00,0.00,21450000.00,19781864.00,0.00,0.00,19781864.00,-1668136.00,92.22
401,112,112,,,6,,3304010600-4,公報業務,,,,,122967000.00,0.00,0.00,0.00,0.00,0.00,0.00,122967000.00,102759612.00,0.00,8808775.00,111568387.00,-11398613.00,90.73
401,112,112,,,,,20,業務費,,,2000,業務費,122967000.00,0.00,0.00,0.00,0.00,0.00,0.00,122967000.00,102759612.00,0.00,8808775.00,111568387.00,-11398613.00,90.73
401,112,112,,,7,,3304010700-9,黨團補助,,,,,13560000.00,0.00,0.00,0.00,0.00,0.00,0.00,13560000.00,13180000.00,0.00,0.00,13180000.00,-380000.00,97.20
401,112,112,,,,,40,獎補助費,,,4000,獎補助費,13560000.00,0.00,0.00,0.00,0.00,0.00,0.00,13560000.00,13180000.00,0.00,0.00,13180000.00,-380000.00,97.20
401,112,112,,,8,,3304019000-6,一般建築及設備,,,,,246002000.00,0.00,890000.00,0.00,0.00,0.00,890000.00,246892000.00,105113909.00,0.00,140176763.00,245290672.00,-1601328.00,99.35
401,112,112,,,,1,3304019002-1*,營建工程,,,,,139551000.00,0.00,0.00,0.00,0.00,0.00,0.00,139551000.00,3529887.00,0.00,135176764.00,138706651.00,-844349.00,99.39
401,112,112,,,,,30,設備及投資,,,3000,設備及投資,139551000.00,0.00,0.00,0.00,0.00,0.00,0.00,139551000.00,3529887.00,0.00,135176764.00,138706651.00,-844349.00,99.39
401,112,112,,,,2,3304019011-2*,交通及運輸設備,,,,,2760000.00,0.00,890000.00,0.00,0.00,0.00,890000.00,3650000.00,3580000.00,0.00,0.00,3580000.00,-70000.00,98.08
401,112,112,,,,,30,設備及投資,,,3000,設備及投資,2760000.00,0.00,890000.00,0.00,0.00,0.00,890000.00,3650000.00,3580000.00,0.00,0.00,3580000.00,-70000.00,98.08
401,112,112,,,,3,3304019019-4*,其他設備,,,,,103691000.00,0.00,0.00,0.00,0.00,0.00,0.00,103691000.00,98004022.00,0.00,4999999.00,103004021.00,-686979.00,99.34
401,112,112,,,,,30,設備及投資,,,3000,設備及投資,103691000.00,0.00,0.00,0.00,0.00,0.00,0.00,103691000.00,98004022.00,0.00,4999999.00,103004021.00,-686979.00,99.34
401,112,112,,,9,,3304019800-2,第一預備金,,,,,3000000.00,0.00,-890000.00,0.00,0.00,0.00,-890000.00,2110000.00,0.00,0.00,0.00,0.00,-2110000.00,0.00
401,112,112,,,,,60,預備金,,,6000,預備金,3000000.00,0.00,-890000.00,0.00,0.00,0.00,-890000.00,2110000.00,0.00,0.00,0.00,0.00,-2110000.00,0.00
401,112,112,2,,,,8903304500-4,"公教人員婚喪生育及子女教育
補助",,,,,12918724.00,0.00,0.00,0.00,0.00,0.00,0.00,12918724.00,12918724.00,0.00,0.00,12918724.00,0.00,100.00
401,112,112,,,,,10,人事費,,,1000,人事費,12918724.00,0.00,0.00,0.00,0.00,0.00,0.00,12918724.00,12918724.00,0.00,0.00,12918724.00,0.00,100.00
401,112,112,,,,,經常門小計,,,,,,12918724.00,0.00,0.00,0.00,0.00,0.00,0.00,12918724.00,12918724.00,0.00,0.00,12918724.00,0.00,100.00
401,112,112,5,,,,7606205300-6,公務人員退休撫卹給付,,,,,112338948.00,0.00,0.00,0.00,0.00,0.00,0.00,112338948.00,112338948.00,0.00,0.00,112338948.00,0.00,100.00
401,112,112,,,,,10,人事費,,,1000,人事費,112338948.00,0.00,0.00,0.00,0.00,0.00,0.00,112338948.00,112338948.00,0.00,0.00,112338948.00,0.00,100.00
401,112,112,,,,,經常門小計,,,,,,112338948.00,0.00,0.00,0.00,0.00,0.00,0.00,112338948.00,112338948.00,0.00,0.00,112338948.00,0.00,100.00
401,112,112,,,,,統籌科目小計,,,,,,125257672.00,0.00,0.00,0.00,0.00,0.00,0.00,125257672.00,125257672.00,0.00,0.00,125257672.00,0.00,100.00
401,112,112,,,,,合計,,,,,,3731540672.00,0.00,0.00,19705000.00,0.00,0.00,19705000.00,3751245672.00,3478225267.00,0.00,169544610.00,3647769877.00,-103475795.00,97.24
501,106,106,04,,,,0005000000-9,司法院主管,,,,,"2,887,990,000",0,0,0,0,0,0,"2,887,990,000","2,668,005,504",0,"97,918,709","2,765,924,213","-122,065,787",95.77
501,106,106,,,,,　經常門小計,,,,,,"2,261,110,000",0,0,0,0,0,0,"2,261,110,000","2,115,811,553",0,"27,502,475","2,143,314,028","-117,795,972",94.79
501,106,106,,,,,　資本門小計,,,,,,"626,880,000",0,0,0,0,0,0,"626,880,000","552,193,951",0,"70,416,234","622,610,185","-4,269,815",99.32
501,106,106,,01,,,0005010000-5,司法院,,,,,"2,887,990,000",0,0,0,0,0,0,"2,887,990,000","2,668,005,504",0,"97,918,709","2,765,924,213","-122,065,787",95.77
501,106,106,,,,,　經常門小計,,,,,,"2,261,110,000",0,0,0,0,0,0,"2,261,110,000","2,115,811,553",0,"27,502,475","2,143,314,028","-117,795,972",94.79
501,106,106,,,,,　資本門小計,,,,,,"626,880,000",0,0,0,0,0,0,"626,880,000","552,193,951",0,"70,416,234","622,610,185","-4,269,815",99.32
501,106,106,,,01,,3505010100-6,一般行政,,,,,"736,530,000",0,0,0,0,0,0,"736,530,000","672,764,370",0,"5,216,257","677,980,627","-58,549,373",92.05
501,106,106,,,,,01,人事費,,,0100,人事費,"552,956,000",0,0,0,0,0,0,"552,956,000","514,465,153",0,0,"514,465,153","-38,490,847",93.04
501,106,106,,,,,02,業務費,,,0200,業務費,"183,128,000",0,0,0,0,0,0,"183,128,000","158,031,217",0,"5,216,257","163,247,474","-19,880,526",89.14
501,106,106,,,,,04,獎補助費,,,0400,獎補助費,"446,000",0,0,0,0,0,0,"446,000","268,000",0,0,"268,000","-178,000",60.09
501,106,106,,,01,,3505010100-6*,一般行政,,,,,"323,717,000",0,0,0,0,0,0,"323,717,000","296,957,597",0,"24,914,416","321,872,013","-1,844,987",99.43
501,106,106,,,,,03,設備及投資,,,0300,設備及投資,"323,717,000",0,0,0,0,0,0,"323,717,000","296,957,597",0,"24,914,416","321,872,013","-1,844,987",99.43
501,106,106,,,02,,3505011000-7,大法官釋憲業務,,,,,"5,171,000",0,0,0,0,0,0,"5,171,000","4,009,585",0,0,"4,009,585","-1,161,415",77.54
501,106,106,,,,,02,業務費,,,0200,業務費,"5,171,000",0,0,0,0,0,0,"5,171,000","4,009,585",0,0,"4,009,585","-1,161,415",77.54
501,106,106,,,03,,3505011300-0,民事審判行政,,,,,"2,575,000",0,"1,017,000",0,0,0,"1,017,000","3,592,000","3,429,194",0,0,"3,429,194","-162,806",95.47
501,106,106,,,,,02,業務費,,,0200,業務費,"2,245,000",0,"1,017,000",0,0,0,"1,017,000","3,262,000","3,193,984",0,0,"3,193,984","-68,016",97.91
501,106,106,,,,,04,獎補助費,,,0400,獎補助費,"330,000",0,0,0,0,0,0,"330,000","235,210",0,0,"235,210","-94,790",71.28
501,106,106,,,04,,3505011400-5,刑事審判行政,,,,,"31,135,000",0,0,0,0,0,0,"31,135,000","8,828,830",0,"20,033,918","28,862,748","-2,272,252",92.70
501,106,106,,,,,01,人事費,,,0100,人事費,"200,000",0,0,0,0,0,0,"200,000",0,0,0,0,"-200,000",0.00
501,106,106,,,,,02,業務費,,,0200,業務費,"30,935,000",0,0,0,0,0,0,"30,935,000","8,828,830",0,"20,033,918","28,862,748","-2,072,252",93.30
501,106,106,,,05,,3505011500-0,行政訴訟及懲戒行政,,,,,"4,625,000",0,0,0,0,0,0,"4,625,000","4,396,563",0,"139,300","4,535,863","-89,137",98.07
501,106,106,,,,,02,業務費,,,0200,業務費,"4,516,000",0,0,0,0,0,0,"4,516,000","4,287,563",0,"139,300","4,426,863","-89,137",98.03
501,106,106,,,,,04,獎補助費,,,0400,獎補助費,"109,000",0,0,0,0,0,0,"109,000","109,000",0,0,"109,000",0,100.00
501,106,106,,,06,,3505011600-4,少年及家事審判行政,,,,,"25,071,000",0,0,0,0,0,0,"25,071,000","19,061,914",0,0,"19,061,914","-6,009,086",76.03
501,106,106,,,,,02,業務費,,,0200,業務費,"1,788,000",0,0,0,0,0,0,"1,788,000","1,011,903",0,0,"1,011,903","-776,097",56.59
501,106,106,,,,,04,獎補助費,,,0400,獎補助費,"23,283,000",0,0,0,0,0,0,"23,283,000","18,050,011",0,0,"18,050,011","-5,232,989",77.52
501,106,106,,,07,,3505011700-9,司法業務規劃研考,,,,,"14,778,000",0,0,0,0,0,0,"14,778,000","8,464,916",0,"2,113,000","10,577,916","-4,200,084",71.58
501,106,106,,,,,01,人事費,,,0100,人事費,"480,000",0,0,0,0,0,0,"480,000","320,000",0,0,"320,000","-160,000",66.67
501,106,106,,,,,02,業務費,,,0200,業務費,"12,368,000",0,0,0,0,0,0,"12,368,000","6,249,438",0,"2,113,000","8,362,438","-4,005,562",67.61
501,106,106,,,,,04,獎補助費,,,0400,獎補助費,"1,930,000",0,0,0,0,0,0,"1,930,000","1,895,478",0,0,"1,895,478","-34,522",98.21
501,106,106,,,08,,3505011800-3*,司法機關擴遷建計畫,,,,,"239,400,000",0,0,0,0,0,0,"239,400,000","193,240,200",0,"44,397,600","237,637,800","-1,762,200",99.26
501,106,106,,,,,03,設備及投資,,,0300,設備及投資,"239,400,000",0,0,0,0,0,0,"239,400,000","193,240,200",0,"44,397,600","237,637,800","-1,762,200",99.26
501,106,106,,,09,,3505019000-0,一般建築及設備,,,,,"8,412,000",0,0,0,0,0,0,"8,412,000","6,645,154",0,"1,104,218","7,749,372","-662,628",92.12
501,106,106,,,,01,3505019011-7*,交通及運輸設備,,,,,"1,006,000",0,0,0,0,0,0,"1,006,000","985,338",0,0,"985,338","-20,662",97.95
501,106,106,,,,,03,設備及投資,,,0300,設備及投資,"1,006,000",0,0,0,0,0,0,"1,006,000","985,338",0,0,"985,338","-20,662",97.95
501,106,106,,,,02,3505019019-9*,其他設備,,,,,"7,406,000",0,0,0,0,0,0,"7,406,000","5,659,816",0,"1,104,218","6,764,034","-641,966",91.33
501,106,106,,,,,03,設備及投資,,,0300,設備及投資,"7,406,000",0,0,0,0,0,0,"7,406,000","5,659,816",0,"1,104,218","6,764,034","-641,966",91.33
