id,time,款,項,目,節,名稱,編號,本年度預算數,上年度預算數,前年度決算數,本年度與上年度比較,說明,blevel,ordinaryid
401,106,,,,01,租金收入,07040010106,5802.000000,5677.000000,5877.000000,125.000000,"本年度預算數係臺灣銀行群賢分
行、中華電信、中華郵政、員工
消費合作社、康園餐廳、中部辦
公室餐廳、遠傳電信、台灣大哥
大電信與天然氣輸氣管整壓站等
使用土地及房舍之租金收入。",07040010106xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,4,
401,106,,,02,,廢舊物資售價,07040010600,830.000000,1185.000000,1075.000000,-355.000000,"本年度預算數係出售廢紙、廢品
及廢料等收入。",07040010600xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,3,
401,106,7,,,,其他收入,11000000000,642.000000,4161.000000,9003.000000,-3519.000000,,1,
401,106,,23,,,立法院,11040010000,642.000000,4161.000000,9003.000000,-3519.000000,,2,
401,106,,,01,,雜項收入,11040010900,642.000000,4161.000000,9003.000000,-3519.000000,,3,
401,106,,,,01,收回以前年度歲出,11040010901,300.000000,3800.000000,8020.000000,-3500.000000,"本年度預算數係收回以前年度委
員研究室請領文具等應扣繳款項
繳庫數。",11040010901xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,4,
401,106,,,,02,其他雜項收入,11040010909,342.000000,361.000000,983.000000,-19.000000,"本年度預算數係出售公報、圖書
資料影印等收入、借用宿舍員工
自薪資扣回及委員團體保險經驗
退費等繳庫數。",11040010909xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,4,
401,107,,,,,"合         計",,8997.000000,7274.000000,45801.000000,1723.000000,,9,1
401,107,2,,,,罰款及賠償收入,04000000000,680.000000,0.000000,7559.000000,680.000000,,1,
401,107,,20,,,立法院,04040010000,680.000000,0.000000,7559.000000,680.000000,,2,
401,107,,,01,,賠償收入,04040010300,680.000000,0.000000,7559.000000,680.000000,,3,
401,107,,,,01,一般賠償收入,04040010301,680.000000,0.000000,7559.000000,680.000000,"本年度預算數係廠商違約逾期之
賠償收入。",04040010301xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,4,
401,107,4,,,,財產收入,07000000000,7338.000000,6632.000000,6465.000000,706.000000,,1,
401,107,,21,,,立法院,07040010000,7338.000000,6632.000000,6465.000000,706.000000,,2,
401,107,,,01,,財產孳息,07040010100,6308.000000,5802.000000,5687.000000,506.000000,,3,
401,107,,,,01,租金收入,07040010106,6308.000000,5802.000000,5687.000000,506.000000,"本年度預算數係臺灣銀行群賢分
行、中華電信、中華郵政、員工
消費合作社、康園餐廳、中部辦
公室餐廳、電信公司基地台、太
陽光電系統發電及立法院附設托
嬰中心等使用土地及房舍之租金
收入。",07040010106xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,4,
401,107,,,02,,廢舊物資售價,07040010600,1030.000000,830.000000,777.000000,200.000000,"本年度預算數係出售廢舊物品等
收入。",07040010600xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,3,
401,107,7,,,,其他收入,11000000000,979.000000,642.000000,31777.000000,337.000000,,1,
401,107,,22,,,立法院,11040010000,979.000000,642.000000,31777.000000,337.000000,,2,
401,107,,,01,,雜項收入,11040010900,979.000000,642.000000,31777.000000,337.000000,,3,
401,107,,,,01,收回以前年度歲出,11040010901,414.000000,300.000000,31075.000000,114.000000,"本年度預算數係收回以前年度委
員研究室請領文具等應扣繳款項
繳庫數。",11040010901xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,4,
401,107,,,,02,其他雜項收入,11040010909,565.000000,342.000000,702.000000,223.000000,"本年度預算數係委員團保經驗分
紅、圖書資料影印等收入及借用
宿舍員工自薪資扣回繳庫數。",11040010909xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,4,
401,108,,,,,"合         計",,9805.000000,8997.000000,8986.000000,808.000000,,9,1
401,108,2,,,,罰款及賠償收入,04000000000,650.000000,680.000000,703.000000,-30.000000,,1,
401,108,,21,,,立法院,04040010000,650.000000,680.000000,703.000000,-30.000000,,2,
401,108,,,01,,賠償收入,04040010300,650.000000,680.000000,703.000000,-30.000000,,3,
401,108,,,,01,一般賠償收入,04040010301,650.000000,680.000000,703.000000,-30.000000,"本年度預算數係廠商違約逾期之
賠償收入。",04040010301xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,4,
401,108,4,,,,財產收入,07000000000,8215.000000,7338.000000,7109.000000,877.000000,,1,
401,108,,21,,,立法院,07040010000,8215.000000,7338.000000,7109.000000,877.000000,,2,
401,108,,,01,,財產孳息,07040010100,7397.000000,6308.000000,6271.000000,1089.000000,,3,
401,108,,,,01,租金收入,07040010106,7397.000000,6308.000000,6271.000000,1089.000000,"本年度預算數係臺灣銀行群賢分
行、中華電信、中華郵政、員工
消費合作社、委員研究大樓咖啡
廳、康園餐廳、中部辦公室餐廳
、電信公司基地台、太陽光電系
統發電及立法院附設托嬰中心等
使用土地及房舍之租金收入。",07040010106xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,4,
401,108,,,02,,廢舊物資售價,07040010600,818.000000,1030.000000,838.000000,-212.000000,"本年度預算數係出售廢舊物品等
收入。",07040010600xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,3,
401,108,7,,,,其他收入,11000000000,940.000000,979.000000,1174.000000,-39.000000,,1,
401,108,,22,,,立法院,11040010000,940.000000,979.000000,1174.000000,-39.000000,,2,
401,108,,,01,,雜項收入,11040010900,940.000000,979.000000,1174.000000,-39.000000,,3,
401,108,,,,01,收回以前年度歲出,11040010901,375.000000,414.000000,552.000000,-39.000000,"本年度預算數係收回以前年度委
員研究室請領文具等應扣繳款項
繳庫數。",11040010901xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,4,
401,108,,,,02,其他雜項收入,11040010909,565.000000,565.000000,622.000000,0.000000,"本年度預算數係委員團保經驗分
紅、圖書資料影印等收入及借用
宿舍員工自薪資扣回繳庫數。",11040010909xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,4,
401,109,,,,,"合         計",,10494.000000,9805.000000,10320.000000,689.000000,,9,1
401,109,2,,,,罰款及賠償收入,04000000000,450.000000,650.000000,498.000000,-200.000000,,1,
401,109,,20,,,立法院,04040010000,450.000000,650.000000,498.000000,-200.000000,,2,
401,109,,,01,,賠償收入,04040010300,450.000000,650.000000,498.000000,-200.000000,,3,
401,109,,,,01,一般賠償收入,04040010301,450.000000,650.000000,498.000000,-200.000000,"本年度預算數係廠商違約逾期之
賠償收入。",04040010301xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,4,
401,109,4,,,,財產收入,07000000000,9460.000000,8215.000000,8970.000000,1245.000000,,1,
401,109,,21,,,立法院,07040010000,9460.000000,8215.000000,8970.000000,1245.000000,,2,
401,109,,,01,,財產孳息,07040010100,8136.000000,7397.000000,7189.000000,739.000000,,3,
401,109,,,,01,租金收入,07040010103,8136.000000,7397.000000,7189.000000,739.000000,"本年度預算數係臺灣銀行群賢分
行、中華電信、中華郵政、員工
消費合作社、委員研究大樓咖啡
廳、康園餐廳、霧峰會館、各電
信公司基地台、太陽光電系統發
電及立法院附設托嬰中心等使用
土地及房舍之租金收入。",07040010103xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,4,
401,109,,,02,,廢舊物資售價,07040010500,1324.000000,818.000000,1782.000000,506.000000,"本年度預算數係出售廢舊物品等
收入。",07040010500xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,3,
401,109,7,,,,其他收入,12000000000,584.000000,940.000000,852.000000,-356.000000,,1,
401,109,,23,,,立法院,12040010000,584.000000,940.000000,852.000000,-356.000000,,2,
401,109,,,01,,雜項收入,12040010200,584.000000,940.000000,852.000000,-356.000000,,3,
401,109,,,,01,收回以前年度歲出,12040010201,45.000000,375.000000,278.000000,-330.000000,"本年度預算數係收回以前年度委
員研究室請領文具等應扣繳款項
繳庫數。",12040010201xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,4,
401,109,,,,02,其他雜項收入,12040010210,539.000000,565.000000,574.000000,-26.000000,"本年度預算數係委員團體保險經
驗分紅、圖書資料影印、朝琴館
會議室出借場地使用收入及借用
宿舍員工自薪資扣回等繳庫數。",12040010210xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,4,
401,110,,,,,"合         計",,10264.000000,10494.000000,12948.000000,-230.000000,,9,1
401,110,2,,,,罰款及賠償收入,04000000000,400.000000,450.000000,3083.000000,-50.000000,,1,
401,110,,21,,,立法院,04040010000,400.000000,450.000000,3083.000000,-50.000000,,2,
401,110,,,01,,賠償收入,04040010300,400.000000,450.000000,3083.000000,-50.000000,,3,
401,110,,,,01,一般賠償收入,04040010301,400.000000,450.000000,3083.000000,-50.000000,"本年度預算數係廠商違約逾期之
賠償收入。",04040010301xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,4,
401,110,4,,,,財產收入,07000000000,9115.000000,9460.000000,8973.000000,-345.000000,,1,
401,110,,22,,,立法院,07040010000,9115.000000,9460.000000,8973.000000,-345.000000,,2,
401,110,,,01,,財產孳息,07040010100,7859.000000,8136.000000,7537.000000,-277.000000,,3,
401,110,,,,01,租金收入,07040010103,7859.000000,8136.000000,7537.000000,-277.000000,"本年度預算數係臺灣銀行群賢分
行、中華電信、中華郵政、員工
消費合作社、委員研究大樓1樓
咖啡廳、康園餐廳、霧峰會館、
各電信公司基地台、太陽光電系
統發電及立法院附設托嬰中心等
使用土地及房舍之租金收入。",07040010103xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,4,
401,110,,,02,,廢舊物資售價,07040010500,1256.000000,1324.000000,1436.000000,-68.000000,"本年度預算數係出售廢舊物品等
收入。",07040010500xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,3,
401,110,7,,,,其他收入,12000000000,749.000000,584.000000,892.000000,165.000000,,1,
401,110,,24,,,立法院,12040010000,749.000000,584.000000,892.000000,165.000000,,2,
401,110,,,01,,雜項收入,12040010200,749.000000,584.000000,892.000000,165.000000,,3,
401,110,,,,01,收回以前年度歲出,12040010201,320.000000,45.000000,307.000000,275.000000,"本年度預算數係收回以前年度委
員研究室請領文具等應扣繳款項
繳庫數。",12040010201xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,4,
401,110,,,,02,其他雜項收入,12040010210,429.000000,539.000000,585.000000,-110.000000,"本年度預算數係委員團體保險經
驗分紅、圖書資料影印、朝琴館
會議室出借場地使用收入及借用
宿舍員工自薪資扣回等繳庫數。",12040010210xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,4,
401,111,,,,,"合         計",,10027.000000,10264.000000,10744.000000,-237.000000,,9,1
401,111,2,,,,罰款及賠償收入,04000000000,165.000000,400.000000,165.000000,-235.000000,,1,
401,111,,21,,,立法院,04040010000,165.000000,400.000000,165.000000,-235.000000,,2,
401,111,,,01,,賠償收入,04040010300,165.000000,400.000000,165.000000,-235.000000,,3,
401,111,,,,01,一般賠償收入,04040010301,165.000000,400.000000,165.000000,-235.000000,"本年度預算數係廠商違約之賠償
收入。",04040010301xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,4,
401,111,4,,,,財產收入,07000000000,9142.000000,9115.000000,9557.000000,27.000000,,1,
401,111,,22,,,立法院,07040010000,9142.000000,9115.000000,9557.000000,27.000000,,2,
401,111,,,01,,財產孳息,07040010100,8300.000000,7859.000000,8217.000000,441.000000,,3,
401,111,,,,01,租金收入,07040010103,8300.000000,7859.000000,8217.000000,441.000000,"本年度預算數係臺灣銀行群賢分
行、中華電信、中華郵政、員工
消費合作社、委員研究大樓咖啡
廳、康園餐廳、霧峰會館、各電
信公司基地台、太陽光電系統發
電、停車場及立法院附設托嬰中
心等使用土地及房舍之租金收入
。",07040010103xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,4,
401,111,,,02,,廢舊物資售價,07040010500,842.000000,1256.000000,1340.000000,-414.000000,"本年度預算數係出售廢舊物品等
收入。",07040010500xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,3,
401,111,7,,,,其他收入,12000000000,720.000000,749.000000,1021.000000,-29.000000,,1,
401,111,,24,,,立法院,12040010000,720.000000,749.000000,1021.000000,-29.000000,,2,
401,111,,,01,,雜項收入,12040010200,720.000000,749.000000,1021.000000,-29.000000,,3,
401,111,,,,01,收回以前年度歲出,12040010201,300.000000,320.000000,525.000000,-20.000000,"本年度預算數係收回以前年度委
員研究室請領文具等應扣繳款項
繳庫數。",12040010201xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,4,
401,111,,,,02,其他雜項收入,12040010210,420.000000,429.000000,496.000000,-9.000000,"本年度預算數係委員團體保險經
驗分紅、圖書資料影印、朝琴館
會議室出借場地使用收入及借用
宿舍員工自薪資扣回等繳庫數。",12040010210xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,4,
401,112,,,,,"合         計",,10876.000000,10027.000000,9650.000000,849.000000,,9,1
401,112,2,,,,罰款及賠償收入,04000000000,172.000000,165.000000,103.000000,7.000000,,1,
401,112,,20,,,立法院,04040010000,172.000000,165.000000,103.000000,7.000000,,2,
401,112,,,01,,賠償收入,04040010300,172.000000,165.000000,103.000000,7.000000,,3,
401,112,,,,01,一般賠償收入,04040010301,172.000000,165.000000,103.000000,7.000000,"本年度預算數係廠商違約之賠償
收入。",04040010301xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,4,
401,112,4,,,,財產收入,07000000000,9706.000000,9142.000000,8705.000000,564.000000,,1,
401,112,,22,,,立法院,07040010000,9706.000000,9142.000000,8705.000000,564.000000,,2,
401,112,,,01,,財產孳息,07040010100,9164.000000,8300.000000,6857.000000,864.000000,,3,
401,112,,,,01,權利金,07040010102,2033.000000,0.000000,0.000000,2033.000000,"本年度預算數係立法院霧峰會館
及民主議政園區停車場委外經營
等權利金收入。",07040010102xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,4,
401,112,,,,02,租金收入,07040010103,7131.000000,8300.000000,6857.000000,-1169.000000,"本年度預算數係臺灣銀行群賢分
行、中華電信、中華郵政、員工
消費合作社、委員研究大樓咖啡
廳、康園餐廳、各電信公司基地
台及立法院附設托嬰中心等使用
土地及房舍之租金收入。",07040010103xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,4,
401,112,,,02,,廢舊物資售價,07040010500,542.000000,842.000000,1848.000000,-300.000000,"本年度預算數係出售廢舊物品等
收入。",07040010500xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,3,
401,112,7,,,,其他收入,12000000000,998.000000,720.000000,843.000000,278.000000,,1,
401,112,,22,,,立法院,12040010000,998.000000,720.000000,843.000000,278.000000,,2,
401,112,,,01,,雜項收入,12040010200,998.000000,720.000000,843.000000,278.000000,,3,
401,112,,,,01,收回以前年度歲出,12040010201,300.000000,300.000000,225.000000,0.000000,"本年度預算數係收回以前年度委
員研究室請領文具等應扣繳款項
繳庫數。",12040010201xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,4,
401,112,,,,02,其他雜項收入,12040010210,698.000000,420.000000,618.000000,278.000000,"本年度預算數係委員團體保險經
驗分紅、圖書資料影印、朝琴館
會議室出借場地使用收入、太陽
光電設備發電回饋金及借用宿舍
員工自薪資扣回等繳庫數。",12040010210xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,4,
401,113,,,,,合計,10713,10876,11290,-163,
401,113,2,,,,0400000000,罰款及賠償收入,172,172,208,,
401,113,,22,,,0404010000,立法院,172,172,208,,
401,113,,,1,,0404010200,沒入及沒收財物,,,10,,
401,113,,,,1,0404010201,沒入金,,,10,,前年度決算數係依政府採購法相關規定沒收廠商之押標金。
401,113,,,2,,0404010300,賠償收入,172,172,198,,
401,113,,,,1,0404010301,一般賠償收入,172,172,198,,本年度預算數係廠商違約之賠償收入。
401,113,4,,,,0700000000,財產收入,9543,9706,10421,-163,
401,113,,23,,,0704010000,立法院,9543,9706,10421,-163,
401,113,,,1,,0704010100,財產孳息,9001,9164,8715,-163,
401,113,,,,1,0704010102,權利金,2031,2033,,-2,本年度預算數係立法院霧峰會館及民主議政園區停車場委外經營等權利金收入。
401,113,,,,2,0704010103,租金收入,6970,7131,8715,-161,本年度預算數係臺灣銀行群賢分行、中華電信、中華郵政、員工消費合作社、委員研究大樓咖啡廳、康園餐廳、各電信公司基地台及立法院附設托嬰中心等使用土地及房舍之租金收入。
401,113,,,2,,0704010500,廢舊物資售價,542,542,1706,,本年度預算數係出售廢舊物品等收入。
401,113,7,,,,1200000000,其他收入,998,998,661,,
401,113,,24,,,1204010000,立法院,998,998,661,,
401,113,,,1,,1204010200,雜項收入,998,998,661,,
401,113,,,,1,1204010201,收回以前年度歲出,300,300,179,,本年度預算數係收回以前年度委員研究室請領文具等應扣繳款項繳庫數。
401,113,,,,2,1204010210,其他雜項收入,698,698,483,,本年度預算數係委員團體保險經驗分紅、圖書資料影印、朝琴館會議室出借場地使用收入、太陽光電設備發電回饋金及借用宿舍員工自薪資扣回等繳庫數。
401,105,,,,,"合         計",,11023.000000,9755.000000,14942.000000,1268.000000,,9,1
401,105,2,,,,罰款及賠償收入,04000000000,0.000000,0.000000,1086.000000,0.000000,,1,
401,105,,20,,,立法院,04040010000,0.000000,0.000000,1086.000000,0.000000,,2,
401,105,,,01,,賠償收入,04040010300,0.000000,0.000000,1086.000000,0.000000,,3,
401,105,,,,01,一般賠償收入,04040010301,0.000000,0.000000,1086.000000,0.000000,"前年度決算數係廠商違約逾期交
貨及完工之賠償收入。",BCME3410,04001,04040010301xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,C,4,
401,105,3,,,,規費收入,05000000000,0.000000,0.000000,75.000000,0.000000,,1,
401,105,,19,,,立法院,05040010000,0.000000,0.000000,75.000000,0.000000,,2,
401,105,,,01,,使用規費收入,05040010300,0.000000,0.000000,75.000000,0.000000,,3,
401,105,,,,01,資料使用費,05040010305,0.000000,0.000000,75.000000,0.000000,"前年度決算數係圖書資料影印及
出售立法院公報等收入。",BCME3410,04001,05040010305xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,C,4,
401,105,4,,,,財產收入,07000000000,6862.000000,6464.000000,7298.000000,398.000000,,1,
401,105,,22,,,立法院,07040010000,6862.000000,6464.000000,7298.000000,398.000000,,2,
401,105,,,01,,財產孳息,07040010100,5677.000000,5434.000000,5402.000000,243.000000,,3,
401,105,,,,01,租金收入,07040010106,5677.000000,5434.000000,5402.000000,243.000000,"本年度預算數係臺灣銀行群賢分
行、中華電信、中華郵政、員工
消費合作社、康園餐廳、中部辦
公室餐廳、遠傳電信、台灣大哥
大電信與天然氣輸氣管整壓站等
使用土地及房舍之租金收入。",BCME3410,04001,07040010106xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,C,4,
401,105,,,02,,廢舊物資售價,07040010600,1185.000000,1030.000000,1896.000000,155.000000,"本年度預算數係出售廢紙、廢品
及廢料等收入。",BCME3410,04001,07040010600xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,C,3,
401,105,7,,,,其他收入,11000000000,4161.000000,3291.000000,6483.000000,870.000000,,1,
401,105,,23,,,立法院,11040010000,4161.000000,3291.000000,6483.000000,870.000000,,2,
401,105,,,01,,雜項收入,11040010900,4161.000000,3291.000000,6483.000000,870.000000,,3,
401,105,,,,01,收回以前年度歲出,11040010901,3800.000000,2800.000000,6174.000000,1000.000000,"本年度預算數係收回以前年度委
員研究室請領文具及委員撥打國
際電話費等應扣繳款項。",BCME3410,04001,11040010901xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,C,4,
401,105,,,,02,其他雜項收入,11040010909,361.000000,491.000000,309.000000,-130.000000,"本年度預算數係出售公報及圖書
資料影印等收入、青年國會研習
營各班次報名費收入及借用宿舍
員工自薪資扣回繳庫數。",BCME3410,04001,11040010909xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,C,4,
401,106,,,,,"合         計",,6974.000000,11023.000000,17637.000000,-4049.000000,,9,1
401,106,2,,,,罰款及賠償收入,04000000000,0.000000,0.000000,1682.000000,0.000000,,1,
401,106,,21,,,立法院,04040010000,0.000000,0.000000,1682.000000,0.000000,,2,
401,106,,,01,,賠償收入,04040010300,0.000000,0.000000,1682.000000,0.000000,,3,
401,106,,,,01,一般賠償收入,04040010301,0.000000,0.000000,1682.000000,0.000000,"前年度決算數係廠商違約逾期交
貨及完工之賠償收入。",04040010301xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,4,
401,106,4,,,,財產收入,07000000000,6532.000000,6862.000000,6952.000000,-330.000000,,1,
401,106,,22,,,立法院,07040010000,6532.000000,6862.000000,6952.000000,-330.000000,,2,
401,106,,,01,,財產孳息,07040010100,5802.000000,5677.000000,5877.000000,125.000000,,3,
401,106,,,,01,租金收入,07040010106,5802.000000,5677.000000,5877.000000,125.000000,"本年度預算數係臺灣銀行群賢分
行、中華電信、中華郵政、員工
消費合作社、康園餐廳、中部辦
公室餐廳、遠傳電信、台灣大哥
大電信與天然氣輸氣管整壓站等
使用土地及房舍之租金收入。",07040010106xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,4,
401,106,,,02,,廢舊物資售價,07040010600,730.000000,1185.000000,1075.000000,-455.000000,"本年度預算數係出售廢紙、廢品
及廢料等收入。",07040010600xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,3,
401,106,7,,,,其他收入,11000000000,442.000000,4161.000000,9003.000000,-3719.000000,,1,
401,106,,23,,,立法院,11040010000,442.000000,4161.000000,9003.000000,-3719.000000,,2,
401,106,,,01,,雜項收入,11040010900,442.000000,4161.000000,9003.000000,-3719.000000,,3,
401,106,,,,01,收回以前年度歲出,11040010901,300.000000,3800.000000,8020.000000,-3500.000000,"本年度預算數係收回以前年度委
員研究室請領文具等應扣繳款項
繳庫數。",11040010901xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,4,
401,106,,,,02,其他雜項收入,11040010909,142.000000,361.000000,983.000000,-219.000000,"本年度預算數係出售公報、圖書
資料影印等收入及借用宿舍員工
自薪資扣回繳庫數。",11040010909xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,4,
401,107,,,,,"合         計",,8797.000000,7274.000000,45801.000000,1523.000000,,9,1
401,107,2,,,,罰款及賠償收入,04000000000,680.000000,0.000000,7559.000000,680.000000,,1,
401,107,,20,,,立法院,04040010000,680.000000,0.000000,7559.000000,680.000000,,2,
401,107,,,01,,賠償收入,04040010300,680.000000,0.000000,7559.000000,680.000000,,3,
401,107,,,,01,一般賠償收入,04040010301,680.000000,0.000000,7559.000000,680.000000,"本年度預算數係廠商違約逾期之
賠償收入。",04040010301xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,4,
401,107,4,,,,財產收入,07000000000,7138.000000,6632.000000,6465.000000,506.000000,,1,
401,107,,21,,,立法院,07040010000,7138.000000,6632.000000,6465.000000,506.000000,,2,
401,107,,,01,,財產孳息,07040010100,6108.000000,5802.000000,5687.000000,306.000000,,3,
401,107,,,,01,租金收入,07040010106,6108.000000,5802.000000,5687.000000,306.000000,"本年度預算數係臺灣銀行群賢分
行、中華電信、中華郵政、員工
消費合作社、康園餐廳、中部辦
公室餐廳、電信公司基地台、太
陽光電系統發電及立法院附設托
嬰中心等使用土地及房舍之租金
收入。",07040010106xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,4,
401,107,,,02,,廢舊物資售價,07040010600,1030.000000,830.000000,777.000000,200.000000,"本年度預算數係出售廢舊物品等
收入。",07040010600xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,3,
401,107,7,,,,其他收入,11000000000,979.000000,642.000000,31777.000000,337.000000,,1,
401,107,,22,,,立法院,11040010000,979.000000,642.000000,31777.000000,337.000000,,2,
401,107,,,01,,雜項收入,11040010900,979.000000,642.000000,31777.000000,337.000000,,3,
401,107,,,,01,收回以前年度歲出,11040010901,414.000000,300.000000,31075.000000,114.000000,"本年度預算數係收回以前年度委
員研究室請領文具等應扣繳款項
繳庫數。",11040010901xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,4,
401,107,,,,02,其他雜項收入,11040010909,565.000000,342.000000,702.000000,223.000000,"本年度預算數係委員團保經驗分
紅、圖書資料影印等收入及借用
宿舍員工自薪資扣回繳庫數。",11040010909xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,4,
401,108,,,,,"合         計",,9805.000000,8997.000000,8986.000000,808.000000,,9,1
401,108,2,,,,罰款及賠償收入,04000000000,650.000000,680.000000,703.000000,-30.000000,,1,
401,108,,21,,,立法院,04040010000,650.000000,680.000000,703.000000,-30.000000,,2,
401,108,,,01,,賠償收入,04040010300,650.000000,680.000000,703.000000,-30.000000,,3,
401,108,,,,01,一般賠償收入,04040010301,650.000000,680.000000,703.000000,-30.000000,"本年度預算數係廠商違約逾期之
賠償收入。",04040010301xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,4,
401,108,4,,,,財產收入,07000000000,8215.000000,7338.000000,7109.000000,877.000000,,1,
401,108,,21,,,立法院,07040010000,8215.000000,7338.000000,7109.000000,877.000000,,2,
401,108,,,01,,財產孳息,07040010100,7397.000000,6308.000000,6271.000000,1089.000000,,3,
401,108,,,,01,租金收入,07040010106,7397.000000,6308.000000,6271.000000,1089.000000,"本年度預算數係臺灣銀行群賢分
行、中華電信、中華郵政、員工
消費合作社、委員研究大樓咖啡
廳、康園餐廳、中部辦公室餐廳
、電信公司基地台、太陽光電系
統發電及立法院附設托嬰中心等
使用土地及房舍之租金收入。",07040010106xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,4,
401,108,,,02,,廢舊物資售價,07040010600,818.000000,1030.000000,838.000000,-212.000000,"本年度預算數係出售廢舊物品等
收入。",07040010600xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,3,
401,108,7,,,,其他收入,11000000000,940.000000,979.000000,1174.000000,-39.000000,,1,
401,108,,22,,,立法院,11040010000,940.000000,979.000000,1174.000000,-39.000000,,2,
401,108,,,01,,雜項收入,11040010900,940.000000,979.000000,1174.000000,-39.000000,,3,
401,108,,,,01,收回以前年度歲出,11040010901,375.000000,414.000000,552.000000,-39.000000,"本年度預算數係收回以前年度委
員研究室請領文具等應扣繳款項
繳庫數。",11040010901xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,4,
401,108,,,,02,其他雜項收入,11040010909,565.000000,565.000000,622.000000,0.000000,"本年度預算數係委員團保經驗分
紅、圖書資料影印等收入及借用
宿舍員工自薪資扣回繳庫數。",11040010909xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,4,
401,109,,,,,"合         計",,9994.000000,9805.000000,10320.000000,189.000000,,9,1
401,109,2,,,,罰款及賠償收入,04000000000,450.000000,650.000000,498.000000,-200.000000,,1,
401,109,,20,,,立法院,04040010000,450.000000,650.000000,498.000000,-200.000000,,2,
401,109,,,01,,賠償收入,04040010300,450.000000,650.000000,498.000000,-200.000000,,3,
401,109,,,,01,一般賠償收入,04040010301,450.000000,650.000000,498.000000,-200.000000,"本年度預算數係廠商違約逾期之
賠償收入。",04040010301xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,4,
401,109,4,,,,財產收入,07000000000,8960.000000,8215.000000,8970.000000,745.000000,,1,
401,109,,21,,,立法院,07040010000,8960.000000,8215.000000,8970.000000,745.000000,,2,
401,109,,,01,,財產孳息,07040010100,7636.000000,7397.000000,7189.000000,239.000000,,3,
401,109,,,,01,租金收入,07040010103,7636.000000,7397.000000,7189.000000,239.000000,"本年度預算數係臺灣銀行群賢分
行、中華電信、中華郵政、員工
消費合作社、委員研究大樓咖啡
廳、康園餐廳、霧峰會館、各電
信公司基地台、太陽光電系統發
電及立法院附設托嬰中心等使用
土地及房舍之租金收入。",07040010103xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,4,
401,109,,,02,,廢舊物資售價,07040010500,1324.000000,818.000000,1782.000000,506.000000,"本年度預算數係出售廢舊物品等
收入。",07040010500xxxxxxxxxxxxxxxxxxxxxxxx1R1x0,3,
