id,time,會計年度,月份,會計分類,項目,預算科目編號,預算科目名稱,分支計畫編號,分支計畫名稱,一級用途別編號,一級用途別名稱,經資門,支出實現數,加項_預付款,加項_材料,加項_存出保證金,加項_零用金,加項_退還收入預收款,加項_其他應收款,減項_以前年度撥款於本年度實現數,公庫撥入數,公庫分配數餘額
401,11304,113,04,1,,3304019002,營建工程,,,,,2,2108173,0,0,0,0,0,0,0,2108173,31743027
401,11304,113,04,1,,3304010100,一般行政,,,,,1,552724,0,0,0,0,0,0,0,552724,45148
401,11304,113,04,1,,3304010204,國會交流事務,,,,,1,3300000,0,0,0,0,0,0,0,3300000,10940000
401,11304,113,04,1,,3304010205,委員會館,,,,,1,0,0,0,0,0,0,0,0,0,149000
401,11304,113,04,1,,3304010206,問政相關業務,,,,,1,1528734,0,0,0,0,0,0,0,1528734,2971266
401,11304,113,04,1,,3304010500,國會圖書業務,,,,,1,508200,0,0,0,0,0,0,0,508200,564000
401,11304,113,04,1,,3304010600,公報業務,,,,,1,7653923,0,0,0,0,0,0,0,7653923,1154852
401,11304,113,04,1,,3304019002,營建工程,,,,,2,4900000,0,0,0,0,0,0,0,4900000,130276764
401,11304,113,04,1,,3304019019,其他設備,,,,,2,0,0,0,0,0,0,0,0,0,4999999
401,11304,113,04,1,二、退還以前年度收入數,,,,,,,,0,0,0,0,0,0,0,0,0,0
401,11305,113,05,1,本年度,,,,,,,1,1558793020,23484418,0,0,800000,0,0,0,1583077438,120595327
401,11305,113,05,1,一、本年度經費,,,,,,,1,1460568149,23404524,0,0,800000,0,0,0,1484772673,120595327
401,11305,113,05,1,,3304010100,一般行政,,,,,1,758687270,20847183,0,0,800000,0,0,0,780334453,62691547
401,11305,113,05,1,,3304010201,委員歲費及公費,,,,,1,173715348,0,0,0,0,0,0,0,173715348,711652
401,11305,113,05,1,,3304010203,公費助理,,,,,1,361420366,0,0,0,0,0,0,0,361420366,18746634
401,11305,113,05,1,,3304010204,國會交流事務,,,,,1,4986800,120000,0,0,0,0,0,0,5106800,9093200
401,11305,113,05,1,,3304010205,委員會館,,,,,1,37441417,1947138,0,0,0,0,0,0,39388555,4500445
401,11305,113,05,1,,3304010206,問政相關業務,,,,,1,53541442,0,0,0,0,0,0,0,53541442,7234558
401,11305,113,05,1,,3304010300,議事業務,,,,,1,2405922,466203,0,0,0,0,0,0,2872125,1008875
401,11305,113,05,1,,3304010400,立法諮詢業務,,,,,1,216765,0,0,0,0,0,0,0,216765,1235
401,11305,113,05,1,,3304010500,國會圖書業務,,,,,1,22687627,24000,0,0,0,0,0,0,22711627,3406373
401,11305,113,05,1,,3304010600,公報業務,,,,,1,38267918,0,0,0,0,0,0,0,38267918,12748082
401,11305,113,05,1,,3304010700,黨團補助,,,,,1,5620000,0,0,0,0,0,0,0,5620000,30000
401,11305,113,05,1,,3304019019,其他設備,,,,,2,1577274,0,0,0,0,0,0,0,1577274,422726
401,11305,113,05,1,二、統籌科目,,,,,,,1,98224871,79894,0,0,0,0,0,0,98304765,0
401,11305,113,05,1,,3377013300,調整軍公教人員待遇準備,,,,,1,35731617,0,0,0,0,0,0,0,35731617,0
401,11305,113,05,1,,7606205300,公務人員退休撫卹給付,,,,,1,54189679,79894,0,0,0,0,0,0,54269573,0
401,11305,113,05,1,,7677017600,調整軍公教人員待遇準備,,,,,1,2073955,0,0,0,0,0,0,0,2073955,0
401,11305,113,05,1,,8903304500,公教人員婚喪生育及子女教育補助,,,,,1,6229620,0,0,0,0,0,0,0,6229620,0
401,11305,113,05,1,以前年度,,,,,,,1,24360618,0,0,0,0,0,0,0,24360618,182906797
401,11305,113,05,1,一、以前年度應付(保留)數,,,,,,,1,24360618,0,0,0,0,0,0,0,24360618,182906797
401,11305,113,05,1,,3304010206,問政相關業務,,,,,1,362202,0,0,0,0,0,0,0,362202,2387072
401,11305,113,05,1,,3304010100,一般行政,,,,,1,0,0,0,0,0,0,0,0,0,325000
401,11305,113,05,1,,3304010100,一般行政,,,,,1,0,0,0,0,0,0,0,0,0,375419
401,11305,113,05,1,,3304010205,委員會館,,,,,1,126000,0,0,0,0,0,0,0,126000,295912
401,11305,113,05,1,,3304019002,營建工程,,,,,2,2108173,0,0,0,0,0,0,0,2108173,31743027
401,11305,113,05,1,,3304010100,一般行政,,,,,1,597872,0,0,0,0,0,0,0,597872,0
401,11305,113,05,1,,3304010204,國會交流事務,,,,,1,4540000,0,0,0,0,0,0,0,4540000,9700000
401,11305,113,05,1,,3304010205,委員會館,,,,,1,0,0,0,0,0,0,0,0,0,149000
401,11305,113,05,1,,3304010206,問政相關業務,,,,,1,2194464,0,0,0,0,0,0,0,2194464,2305536
401,11305,113,05,1,,3304010500,國會圖書業務,,,,,1,508200,0,0,0,0,0,0,0,508200,564000
401,11305,113,05,1,,3304010600,公報業務,,,,,1,8790667,0,0,0,0,0,0,0,8790667,18108
401,11305,113,05,1,,3304019002,營建工程,,,,,2,5133040,0,0,0,0,0,0,0,5133040,130043724
401,11305,113,05,1,,3304019019,其他設備,,,,,2,0,0,0,0,0,0,0,0,0,4999999
401,11305,113,05,1,二、退還以前年度收入數,,,,,,,,0,0,0,0,0,0,0,0,0,0
401,11306,113,06,1,本年度,,,,,,,1,1805175329,17236351,0,0,800000,0,0,0,1823211680,146356331
401,11306,113,06,1,一、本年度經費,,,,,,,1,1692054318,17236351,0,0,800000,0,0,0,1710090669,146356331
401,11306,113,06,1,,3304010100,一般行政,,,,,1,868066943,14939104,0,0,800000,0,0,0,883806047,79299953
401,11306,113,06,1,,3304010201,委員歲費及公費,,,,,1,196971688,0,0,0,0,0,0,0,196971688,711312
401,11306,113,06,1,,3304010203,公費助理,,,,,1,421763735,0,0,0,0,0,0,0,421763735,20894265
401,11306,113,06,1,,3304010204,國會交流事務,,,,,1,7575434,0,0,0,0,0,0,0,7575434,10724566
401,11306,113,06,1,,3304010205,委員會館,,,,,1,47985373,1863234,0,0,0,0,0,0,49848607,8104393
401,11306,113,06,1,,3304010206,問政相關業務,,,,,1,63857392,14013,0,0,0,0,0,0,63871405,9534595
401,11306,113,06,1,,3304010300,議事業務,,,,,1,3868724,420000,0,0,0,0,0,0,4288724,643276
401,11306,113,06,1,,3304010400,立法諮詢業務,,,,,1,272219,0,0,0,0,0,0,0,272219,49781
401,11306,113,06,1,,3304010500,國會圖書業務,,,,,1,24675359,0,0,0,0,0,0,0,24675359,2028641
401,11306,113,06,1,,3304010600,公報業務,,,,,1,48690177,0,0,0,0,0,0,0,48690177,12412823
401,11306,113,06,1,,3304010700,黨團補助,,,,,1,6750000,0,0,0,0,0,0,0,6750000,30000
401,11306,113,06,1,,3304019002,營建工程,,,,,2,0,0,0,0,0,0,0,0,0,1500000
401,11306,113,06,1,,3304019019,其他設備,,,,,2,1577274,0,0,0,0,0,0,0,1577274,422726
401,11306,113,06,1,二、統籌科目,,,,,,,1,113121011,0,0,0,0,0,0,0,113121011,0
401,11306,113,06,1,,3377013300,調整軍公教人員待遇準備,,,,,1,41145868,0,0,0,0,0,0,0,41145868,0
401,11306,113,06,1,,7606205300,公務人員退休撫卹給付,,,,,1,63327405,0,0,0,0,0,0,0,63327405,0
401,11306,113,06,1,,7677017600,調整軍公教人員待遇準備,,,,,1,2418118,0,0,0,0,0,0,0,2418118,0
401,11306,113,06,1,,8903304500,公教人員婚喪生育及子女教育補助,,,,,1,6229620,0,0,0,0,0,0,0,6229620,0
401,11306,113,06,1,以前年度,,,,,,,1,30046865,0,0,0,0,0,0,0,30046865,177220550
401,11306,113,06,1,一、以前年度應付(保留)數,,,,,,,1,30046865,0,0,0,0,0,0,0,30046865,177220550
401,11306,113,06,1,,3304010206,問政相關業務,,,,,1,362202,0,0,0,0,0,0,0,362202,2387072
401,11306,113,06,1,,3304010100,一般行政,,,,,1,0,0,0,0,0,0,0,0,0,325000
401,11306,113,06,1,,3304010100,一般行政,,,,,1,375419,0,0,0,0,0,0,0,375419,0
401,11306,113,06,1,,3304010205,委員會館,,,,,1,272581,0,0,0,0,0,0,0,272581,149331
401,11306,113,06,1,,3304019002,營建工程,,,,,2,2108173,0,0,0,0,0,0,0,2108173,31743027
401,11306,113,06,1,,3304010100,一般行政,,,,,1,597872,0,0,0,0,0,0,0,597872,0
401,11306,113,06,1,,3304010204,國會交流事務,,,,,1,4540000,0,0,0,0,0,0,0,4540000,9700000
401,11306,113,06,1,,3304010205,委員會館,,,,,1,0,0,0,0,0,0,0,0,0,149000
401,11306,113,06,1,,3304010206,問政相關業務,,,,,1,2358712,0,0,0,0,0,0,0,2358712,2141288
401,11306,113,06,1,,3304010500,國會圖書業務,,,,,1,508200,0,0,0,0,0,0,0,508200,564000
401,11306,113,06,1,,3304010600,公報業務,,,,,1,8790667,0,0,0,0,0,0,0,8790667,18108
401,11306,113,06,1,,3304019002,營建工程,,,,,2,5133040,0,0,0,0,0,0,0,5133040,130043724
401,11306,113,06,1,,3304019019,其他設備,,,,,2,4999999,0,0,0,0,0,0,0,4999999,0
401,11306,113,06,1,二、退還以前年度收入數,,,,,,,,0,0,0,0,0,0,0,0,0,0
401,11307,113,07,1,本年度,,,,,,,1,2077386502,21586005,0,0,800000,0,0,0,2099772507,155034545
401,11307,113,07,1,一、本年度經費,,,,,,,1,1948342450,21586005,0,0,800000,0,0,0,1970728455,155034545
401,11307,113,07,1,,3304010100,一般行政,,,,,1,995550148,18236016,0,0,800000,0,0,0,1014586164,87201836
401,11307,113,07,1,,3304010201,委員歲費及公費,,,,,1,220228028,0,0,0,0,0,0,0,220228028,710972
401,11307,113,07,1,,3304010203,公費助理,,,,,1,481559341,0,0,0,0,0,0,0,481559341,23592659
401,11307,113,07,1,,3304010204,國會交流事務,,,,,1,8382488,1270000,0,0,0,0,0,0,9652488,12947512
401,11307,113,07,1,,3304010205,委員會館,,,,,1,64458634,1981524,0,0,0,0,0,0,66440158,5117842
401,11307,113,07,1,,3304010206,問政相關業務,,,,,1,74416923,17407,0,0,0,0,0,0,74434330,10810670
401,11307,113,07,1,,3304010300,議事業務,,,,,1,5247217,57058,0,0,0,0,0,0,5304275,27725
401,11307,113,07,1,,3304010400,立法諮詢業務,,,,,1,354636,24000,0,0,0,0,0,0,378636,57364
401,11307,113,07,1,,3304010500,國會圖書業務,,,,,1,28373134,0,0,0,0,0,0,0,28373134,2280866
401,11307,113,07,1,,3304010600,公報業務,,,,,1,60214627,0,0,0,0,0,0,0,60214627,10234373
401,11307,113,07,1,,3304010700,黨團補助,,,,,1,7880000,0,0,0,0,0,0,0,7880000,30000
401,11307,113,07,1,,3304019002,營建工程,,,,,2,0,0,0,0,0,0,0,0,0,1500000
401,11307,113,07,1,,3304019019,其他設備,,,,,2,1677274,0,0,0,0,0,0,0,1677274,522726
401,11307,113,07,1,二、統籌科目,,,,,,,1,129044052,0,0,0,0,0,0,0,129044052,0
401,11307,113,07,1,,3377013300,調整軍公教人員待遇準備,,,,,1,46599004,0,0,0,0,0,0,0,46599004,0
401,11307,113,07,1,,7606205300,公務人員退休撫卹給付,,,,,1,72757467,0,0,0,0,0,0,0,72757467,0
401,11307,113,07,1,,7677017600,調整軍公教人員待遇準備,,,,,1,2762281,0,0,0,0,0,0,0,2762281,0
401,11307,113,07,1,,8903304500,公教人員婚喪生育及子女教育補助,,,,,1,6925300,0,0,0,0,0,0,0,6925300,0
401,11307,113,07,1,以前年度,,,,,,,1,30046865,0,0,0,0,0,0,0,30046865,177220550
401,11307,113,07,1,一、以前年度應付(保留)數,,,,,,,1,30046865,0,0,0,0,0,0,0,30046865,177220550
401,11307,113,07,1,,3304010206,問政相關業務,,,,,1,362202,0,0,0,0,0,0,0,362202,2387072
401,11307,113,07,1,,3304010100,一般行政,,,,,1,0,0,0,0,0,0,0,0,0,325000
401,11307,113,07,1,,3304010100,一般行政,,,,,1,375419,0,0,0,0,0,0,0,375419,0
401,11307,113,07,1,,3304010205,委員會館,,,,,1,272581,0,0,0,0,0,0,0,272581,149331
401,11307,113,07,1,,3304019002,營建工程,,,,,2,2108173,0,0,0,0,0,0,0,2108173,31743027
401,11307,113,07,1,,3304010100,一般行政,,,,,1,597872,0,0,0,0,0,0,0,597872,0
401,11307,113,07,1,,3304010204,國會交流事務,,,,,1,4540000,0,0,0,0,0,0,0,4540000,9700000
401,11307,113,07,1,,3304010205,委員會館,,,,,1,0,0,0,0,0,0,0,0,0,149000
401,11307,113,07,1,,3304010206,問政相關業務,,,,,1,2358712,0,0,0,0,0,0,0,2358712,2141288
401,11307,113,07,1,,3304010500,國會圖書業務,,,,,1,508200,0,0,0,0,0,0,0,508200,564000
401,11307,113,07,1,,3304010600,公報業務,,,,,1,8790667,0,0,0,0,0,0,0,8790667,18108
401,11307,113,07,1,,3304019002,營建工程,,,,,2,5133040,0,0,0,0,0,0,0,5133040,130043724
401,11307,113,07,1,,3304019019,其他設備,,,,,2,4999999,0,0,0,0,0,0,0,4999999,0
401,11307,113,07,1,二、退還以前年度收入數,,,,,,,,0,0,0,0,0,0,0,0,0,0
401,11308,113,08,1,本年度,,,,,,,1,2328463789,24332613,0,0,800000,0,0,0,2353596402,161315803
401,11308,113,08,1,一、本年度經費,,,,,,,1,2183183469,24034728,0,0,800000,0,0,0,2208018197,161315803
401,11308,113,08,1,,3304010100,一般行政,,,,,1,1110283387,20687648,0,0,800000,0,0,0,1131771035,89303965
401,11308,113,08,1,,3304010201,委員歲費及公費,,,,,1,243484368,0,0,0,0,0,0,0,243484368,710632
401,11308,113,08,1,,3304010203,公費助理,,,,,1,541202433,0,0,0,0,0,0,0,541202433,26442567
401,11308,113,08,1,,3304010204,國會交流事務,,,,,1,11088758,2620000,0,0,0,0,0,0,13708758,13191242
401,11308,113,08,1,,3304010205,委員會館,,,,,1,74743050,702063,0,0,0,0,0,0,75445113,6371887
401,11308,113,08,1,,3304010206,問政相關業務,,,,,1,85919233,13079,0,0,0,0,0,0,85932312,11151688
401,11308,113,08,1,,3304010300,議事業務,,,,,1,5799826,11938,0,0,0,0,0,0,5811764,45236
401,11308,113,08,1,,3304010400,立法諮詢業務,,,,,1,386476,0,0,0,0,0,0,0,386476,153524
401,11308,113,08,1,,3304010500,國會圖書業務,,,,,1,28589023,0,0,0,0,0,0,0,28589023,2540977
401,11308,113,08,1,,3304010600,公報業務,,,,,1,70049641,0,0,0,0,0,0,0,70049641,9801359
401,11308,113,08,1,,3304010700,黨團補助,,,,,1,9010000,0,0,0,0,0,0,0,9010000,30000
401,11308,113,08,1,,3304019002,營建工程,,,,,2,0,0,0,0,0,0,0,0,0,1500000
401,11308,113,08,1,,3304019019,其他設備,,,,,2,2627274,0,0,0,0,0,0,0,2627274,72726
401,11308,113,08,1,二、統籌科目,,,,,,,1,145280320,297885,0,0,0,0,0,0,145578205,0
401,11308,113,08,1,,3377013300,調整軍公教人員待遇準備,,,,,1,52018074,0,0,0,0,0,0,0,52018074,0
401,11308,113,08,1,,7606205300,公務人員退休撫卹給付,,,,,1,82373722,297885,0,0,0,0,0,0,82671607,0
401,11308,113,08,1,,7677017600,調整軍公教人員待遇準備,,,,,1,3103524,0,0,0,0,0,0,0,3103524,0
401,11308,113,08,1,,8903304500,公教人員婚喪生育及子女教育補助,,,,,1,7785000,0,0,0,0,0,0,0,7785000,0
401,11308,113,08,1,以前年度,,,,,,,1,36659036,0,0,0,0,0,0,0,36659036,170608379
401,11308,113,08,1,一、以前年度應付(保留)數,,,,,,,1,36659036,0,0,0,0,0,0,0,36659036,170608379
401,11308,113,08,1,,3304010206,問政相關業務,,,,,1,373702,0,0,0,0,0,0,0,373702,2375572
401,11308,113,08,1,,3304010100,一般行政,,,,,1,0,0,0,0,0,0,0,0,0,325000
401,11308,113,08,1,,3304010100,一般行政,,,,,1,375419,0,0,0,0,0,0,0,375419,0
401,11308,113,08,1,,3304010205,委員會館,,,,,1,272581,0,0,0,0,0,0,0,272581,149331
401,11308,113,08,1,,3304019002,營建工程,,,,,2,8708844,0,0,0,0,0,0,0,8708844,25142356
401,11308,113,08,1,,3304010100,一般行政,,,,,1,597872,0,0,0,0,0,0,0,597872,0
401,11308,113,08,1,,3304010204,國會交流事務,,,,,1,4540000,0,0,0,0,0,0,0,4540000,9700000
401,11308,113,08,1,,3304010205,委員會館,,,,,1,0,0,0,0,0,0,0,0,0,149000
401,11308,113,08,1,,3304010206,問政相關業務,,,,,1,2358712,0,0,0,0,0,0,0,2358712,2141288
401,11308,113,08,1,,3304010500,國會圖書業務,,,,,1,508200,0,0,0,0,0,0,0,508200,564000
401,11308,113,08,1,,3304010600,公報業務,,,,,1,8790667,0,0,0,0,0,0,0,8790667,18108
401,11308,113,08,1,,3304019002,營建工程,,,,,2,5133040,0,0,0,0,0,0,0,5133040,130043724
401,11308,113,08,1,,3304019019,其他設備,,,,,2,4999999,0,0,0,0,0,0,0,4999999,0
401,11308,113,08,1,二、退還以前年度收入數,,,,,,,,0,0,0,0,0,0,0,0,0,0
401,11309,113,09,1,本年度,,,,,,,1,2590026519,26192422,0,0,800000,0,0,0,2617018941,229690803
401,11309,113,09,1,一、本年度經費,,,,,,,1,2425797720,26187477,0,0,800000,0,0,0,2452785197,229690803
401,11309,113,09,1,,3304010100,一般行政,,,,,1,1235115417,21470302,0,0,800000,0,0,0,1257385719,97741281
401,11309,113,09,1,,3304010201,委員歲費及公費,,,,,1,266740708,0,0,0,0,0,0,0,266740708,710292
401,11309,113,09,1,,3304010203,公費助理,,,,,1,600831687,0,0,0,0,0,0,0,600831687,29304313
401,11309,113,09,1,,3304010204,國會交流事務,,,,,1,15812193,2620000,0,0,0,0,0,0,18432193,12467807
401,11309,113,09,1,,3304010205,委員會館,,,,,1,83097200,2076196,0,0,0,0,0,0,85173396,7352604
401,11309,113,09,1,,3304010206,問政相關業務,,,,,1,96633678,13921,0,0,0,0,0,0,96647599,13066401
401,11309,113,09,1,,3304010300,議事業務,,,,,1,6139390,7058,0,0,0,0,0,0,6146448,870552
401,11309,113,09,1,,3304010400,立法諮詢業務,,,,,1,516212,0,0,0,0,0,0,0,516212,87788
401,11309,113,09,1,,3304010500,國會圖書業務,,,,,1,28979069,0,0,0,0,0,0,0,28979069,3708931
401,11309,113,09,1,,3304010600,公報業務,,,,,1,79014892,0,0,0,0,0,0,0,79014892,11654108
401,11309,113,09,1,,3304010700,黨團補助,,,,,1,10140000,0,0,0,0,0,0,0,10140000,30000
401,11309,113,09,1,,3304019002,營建工程,,,,,2,0,0,0,0,0,0,0,0,0,1500000
401,11309,113,09,1,,3304019019,其他設備,,,,,2,2777274,0,0,0,0,0,0,0,2777274,51196726
401,11309,113,09,1,二、統籌科目,,,,,,,1,164228799,4945,0,0,0,0,0,0,164233744,0
401,11309,113,09,1,,3377013300,調整軍公教人員待遇準備,,,,,1,57433988,0,0,0,0,0,0,0,57433988,0
401,11309,113,09,1,,7606205300,公務人員退休撫卹給付,,,,,1,91593984,4945,0,0,0,0,0,0,91598929,0
401,11309,113,09,1,,7677017600,調整軍公教人員待遇準備,,,,,1,3446227,0,0,0,0,0,0,0,3446227,0
401,11309,113,09,1,,8903304500,公教人員婚喪生育及子女教育補助,,,,,1,11754600,0,0,0,0,0,0,0,11754600,0
401,11309,113,09,1,以前年度,,,,,,,1,36659036,0,0,0,0,0,0,0,36659036,170608379
401,11309,113,09,1,一、以前年度應付(保留)數,,,,,,,1,36659036,0,0,0,0,0,0,0,36659036,170608379
401,11309,113,09,1,,3304010206,問政相關業務,,,,,1,373702,0,0,0,0,0,0,0,373702,2375572
401,11309,113,09,1,,3304010100,一般行政,,,,,1,0,0,0,0,0,0,0,0,0,325000
401,11309,113,09,1,,3304010100,一般行政,,,,,1,375419,0,0,0,0,0,0,0,375419,0
401,11309,113,09,1,,3304010205,委員會館,,,,,1,272581,0,0,0,0,0,0,0,272581,149331
401,11309,113,09,1,,3304019002,營建工程,,,,,2,8708844,0,0,0,0,0,0,0,8708844,25142356
401,11309,113,09,1,,3304010100,一般行政,,,,,1,597872,0,0,0,0,0,0,0,597872,0
401,11309,113,09,1,,3304010204,國會交流事務,,,,,1,4540000,0,0,0,0,0,0,0,4540000,9700000
401,11309,113,09,1,,3304010205,委員會館,,,,,1,0,0,0,0,0,0,0,0,0,149000
401,11309,113,09,1,,3304010206,問政相關業務,,,,,1,2358712,0,0,0,0,0,0,0,2358712,2141288
401,11309,113,09,1,,3304010500,國會圖書業務,,,,,1,508200,0,0,0,0,0,0,0,508200,564000
401,11309,113,09,1,,3304010600,公報業務,,,,,1,8790667,0,0,0,0,0,0,0,8790667,18108
401,11309,113,09,1,,3304019002,營建工程,,,,,2,5133040,0,0,0,0,0,0,0,5133040,130043724
401,11309,113,09,1,,3304019019,其他設備,,,,,2,4999999,0,0,0,0,0,0,0,4999999,0
401,11309,113,09,1,二、退還以前年度收入數,,,,,,,,0,0,0,0,0,0,0,0,0,0
401,11310,113,10,1,本年度,,,,,,,1,2913519458,25067697,0,0,800000,0,0,0,2939387155,190313062
401,11310,113,10,1,一、本年度經費,,,,,,,1,2733740241,25067697,0,0,800000,0,0,0,2759607938,190313062
401,11310,113,10,1,,3304010100,一般行政,,,,,1,1362709782,20151453,0,0,800000,0,0,0,1383661235,101563765
401,11310,113,10,1,,3304010201,委員歲費及公費,,,,,1,289997048,0,0,0,0,0,0,0,289997048,709952
401,11310,113,10,1,,3304010203,公費助理,,,,,1,661261654,0,0,0,0,0,0,0,661261654,31368346
401,11310,113,10,1,,3304010204,國會交流事務,,,,,1,19498219,2620000,0,0,0,0,0,0,22118219,12681781
401,11310,113,10,1,,3304010205,委員會館,,,,,1,92259583,2007323,0,0,0,0,0,0,94266906,8738094
401,11310,113,10,1,,3304010206,問政相關業務,,,,,1,107476207,16994,0,0,0,0,0,0,107493201,14058799
401,11310,113,10,1,,3304010300,議事業務,,,,,1,6419177,271927,0,0,0,0,0,0,6691104,1245896
401,11310,113,10,1,,3304010400,立法諮詢業務,,,,,1,679295,0,0,0,0,0,0,0,679295,58705
401,11310,113,10,1,,3304010500,國會圖書業務,,,,,1,32814536,0,0,0,0,0,0,0,32814536,4000464
401,11310,113,10,1,,3304010600,公報業務,,,,,1,88418292,0,0,0,0,0,0,0,88418292,13152708
401,11310,113,10,1,,3304010700,黨團補助,,,,,1,11270000,0,0,0,0,0,0,0,11270000,30000
401,11310,113,10,1,,3304019002,營建工程,,,,,2,0,0,0,0,0,0,0,0,0,1656000
401,11310,113,10,1,,3304019019,其他設備,,,,,2,60936448,0,0,0,0,0,0,0,60936448,1048552
401,11310,113,10,1,二、統籌科目,,,,,,,1,179779217,0,0,0,0,0,0,0,179779217,0
401,11310,113,10,1,,3377013300,調整軍公教人員待遇準備,,,,,1,62819814,0,0,0,0,0,0,0,62819814,0
401,11310,113,10,1,,7606205300,公務人員退休撫卹給付,,,,,1,100485223,0,0,0,0,0,0,0,100485223,0
401,11310,113,10,1,,7677017600,調整軍公教人員待遇準備,,,,,1,3788930,0,0,0,0,0,0,0,3788930,0
401,11310,113,10,1,,8903304500,公教人員婚喪生育及子女教育補助,,,,,1,12685250,0,0,0,0,0,0,0,12685250,0
401,11310,113,10,1,以前年度,,,,,,,1,40484921,0,0,0,0,0,0,0,40484921,166782494
401,11310,113,10,1,一、以前年度應付(保留)數,,,,,,,1,40484921,0,0,0,0,0,0,0,40484921,166782494
401,11310,113,10,1,,3304010206,問政相關業務,,,,,1,373702,0,0,0,0,0,0,0,373702,2375572
401,11310,113,10,1,,3304010100,一般行政,,,,,1,0,0,0,0,0,0,0,0,0,325000
401,11310,113,10,1,,3304010100,一般行政,,,,,1,375419,0,0,0,0,0,0,0,375419,0
401,11310,113,10,1,,3304010205,委員會館,,,,,1,272581,0,0,0,0,0,0,0,272581,149331
401,11310,113,10,1,,3304019002,營建工程,,,,,2,9382944,0,0,0,0,0,0,0,9382944,24468256
401,11310,113,10,1,,3304010100,一般行政,,,,,1,597872,0,0,0,0,0,0,0,597872,0
401,11310,113,10,1,,3304010204,國會交流事務,,,,,1,4540000,0,0,0,0,0,0,0,4540000,9700000
401,11310,113,10,1,,3304010205,委員會館,,,,,1,0,0,0,0,0,0,0,0,0,149000
401,11310,113,10,1,,3304010206,問政相關業務,,,,,1,2358712,0,0,0,0,0,0,0,2358712,2141288
401,11310,113,10,1,,3304010500,國會圖書業務,,,,,1,1072200,0,0,0,0,0,0,0,1072200,0
401,11310,113,10,1,,3304010600,公報業務,,,,,1,8790667,0,0,0,0,0,0,0,8790667,18108
401,11310,113,10,1,,3304019002,營建工程,,,,,2,7720825,0,0,0,0,0,0,0,7720825,127455939
401,11310,113,10,1,,3304019019,其他設備,,,,,2,4999999,0,0,0,0,0,0,0,4999999,0
401,11310,113,10,1,二、退還以前年度收入數,,,,,,,,0,0,0,0,0,0,0,0,0,0
401,11311,113,11,1,本年度,,,,,,,1,3169899846,22446014,0,0,800000,0,0,0,3193145860,255096353
401,11311,113,11,1,一、本年度經費,,,,,,,1,2975181633,22446014,0,0,800000,0,0,0,2998427647,255096353
401,11311,113,11,1,,3304010100,一般行政,,,,,1,1477806813,18711927,0,0,800000,0,0,0,1497318740,144722260
401,11311,113,11,1,,3304010201,委員歲費及公費,,,,,1,313253388,0,0,0,0,0,0,0,313253388,709612
401,11311,113,11,1,,3304010203,公費助理,,,,,1,721627951,0,0,0,0,0,0,0,721627951,33495049
401,11311,113,11,1,,3304010204,國會交流事務,,,,,1,23396900,1340000,0,0,0,0,0,0,24736900,13963100
401,11311,113,11,1,,3304010205,委員會館,,,,,1,100805979,2037211,0,0,0,0,0,0,102843190,10590810
401,11311,113,11,1,,3304010206,問政相關業務,,,,,1,119013867,20073,0,0,0,0,0,0,119033940,14356060
401,11311,113,11,1,,3304010300,議事業務,,,,,1,7441842,336803,0,0,0,0,0,0,7778645,1279355
401,11311,113,11,1,,3304010400,立法諮詢業務,,,,,1,825111,0,0,0,0,0,0,0,825111,48889
401,11311,113,11,1,,3304010500,國會圖書業務,,,,,1,34349820,0,0,0,0,0,0,0,34349820,3969180
401,11311,113,11,1,,3304010600,公報業務,,,,,1,100750270,0,0,0,0,0,0,0,100750270,12853730
401,11311,113,11,1,,3304010700,黨團補助,,,,,1,12400000,0,0,0,0,0,0,0,12400000,30000
401,11311,113,11,1,,3304019002,營建工程,,,,,2,0,0,0,0,0,0,0,0,0,1656000
401,11311,113,11,1,,3304019019,其他設備,,,,,2,63509692,0,0,0,0,0,0,0,63509692,17422308
401,11311,113,11,1,二、統籌科目,,,,,,,1,194718213,0,0,0,0,0,0,0,194718213,0
401,11311,113,11,1,,3377013300,調整軍公教人員待遇準備,,,,,1,68325665,0,0,0,0,0,0,0,68325665,0
401,11311,113,11,1,,7606205300,公務人員退休撫卹給付,,,,,1,109576468,0,0,0,0,0,0,0,109576468,0
401,11311,113,11,1,,7677017600,調整軍公教人員待遇準備,,,,,1,4130830,0,0,0,0,0,0,0,4130830,0
401,11311,113,11,1,,8903304500,公教人員婚喪生育及子女教育補助,,,,,1,12685250,0,0,0,0,0,0,0,12685250,0
401,11311,113,11,1,以前年度,,,,,,,1,45281859,0,0,0,0,0,0,0,45281859,161985556
401,11311,113,11,1,一、以前年度應付(保留)數,,,,,,,1,45281859,0,0,0,0,0,0,0,45281859,161985556
401,11311,113,11,1,,3304010206,問政相關業務,,,,,1,373702,0,0,0,0,0,0,0,373702,2375572
401,11311,113,11,1,,3304010100,一般行政,,,,,1,0,0,0,0,0,0,0,0,0,325000
401,11311,113,11,1,,3304010100,一般行政,,,,,1,375419,0,0,0,0,0,0,0,375419,0
401,11311,113,11,1,,3304010205,委員會館,,,,,1,272581,0,0,0,0,0,0,0,272581,149331
401,11311,113,11,1,,3304019002,營建工程,,,,,2,14179882,0,0,0,0,0,0,0,14179882,19671318
