id,time,會計年度,月份,會計分類,科目名稱,取得成本,以前年度累計折舊_長期投資評價,本年度資本資產成本變動_增加數,本年度資本資產成本變動_減少數,本年度累計折舊_長期投資評價變動數,期末帳面金額,備註
401,10606,106,06,2,160101權利,0,0,0,0,0,0,
401,10606,106,06,2,160102電腦軟體,142840560,0,34708304,35261043,0,142287821,
401,10606,106,06,2,160104發展中之無形資產,0,0,0,0,0,0,
401,10606,106,06,2,160199其他無形資產,0,0,0,0,0,0,
401,10606,106,06,2,170201其他資本資產,0,0,0,0,0,0,
401,10607,106,07,2,130101採權益法之股權投資,0,0,0,0,0,0,"：本表增加數與資本支出之差異92,629,446元，主要係青島三館土地已登錄財產，惟其第二期款擬於明(107)年再行支付，及資本支出屬勞務等部分未登錄財產等因素所致。"
401,10607,106,07,2,130201非採權益法之股權投資,0,0,0,0,0,0,
401,10607,106,07,2,139901其他長期投資,0,0,0,0,0,0,
401,10607,106,07,2,140101土地,3188239817,0,199755000,0,0,3387994817,
401,10607,106,07,2,140201土地改良物,0,0,0,0,0,0,
401,10607,106,07,2,140401房屋建築及設備,1600071823,-253790388,0,0,-15373421,1330908014,
401,10607,106,07,2,140501機械及設備,955836290,-685475935,14820626,28811714,-24917815,231451452,
401,10607,106,07,2,140601交通及運輸設備,432704496,-286298888,25698726,4831533,-22509929,144762872,
401,10607,106,07,2,140701雜項設備,359595460,-288575453,8289088,4935765,-10085141,64288189,
401,10607,106,07,2,140801租賃資產,0,0,0,0,0,0,
401,10607,106,07,2,140901租賃權益改良,0,0,0,0,0,0,
401,10607,106,07,2,141001收藏品及傳承資產,0,0,0,0,0,0,
401,10607,106,07,2,141101購建中固定資產,0,0,0,0,0,0,
401,10607,106,07,2,149901其他固定資產,0,0,0,0,0,0,
401,10607,106,07,2,150101遞耗資產,0,0,0,0,0,0,
401,10607,106,07,2,160101權利,0,0,0,0,0,0,
401,10607,106,07,2,160102電腦軟體,142840560,0,42196304,42452292,0,142584572,
401,10607,106,07,2,160104發展中之無形資產,0,0,0,0,0,0,
401,10607,106,07,2,160199其他無形資產,0,0,0,0,0,0,
401,10607,106,07,2,170201其他資本資產,0,0,0,0,0,0,
401,10608,106,08,2,130101採權益法之股權投資,0,0,0,0,0,0,"：本表增加數與資本支出之差異91,314,979元，主要係青島三館土地已登錄財產，惟其第二期款擬於明(107)年再行支付，及資本支出屬勞務等部分未登錄財產等因素所致。"
401,10608,106,08,2,130201非採權益法之股權投資,0,0,0,0,0,0,
401,10608,106,08,2,139901其他長期投資,0,0,0,0,0,0,
401,10608,106,08,2,140101土地,3188239817,0,199755000,0,0,3387994817,
401,10608,106,08,2,140201土地改良物,0,0,0,0,0,0,
401,10608,106,08,2,140401房屋建築及設備,1600071823,-253790388,0,0,-17569627,1328711808,
401,10608,106,08,2,140501機械及設備,955836290,-685475935,16931213,29370151,-32005705,225915712,
401,10608,106,08,2,140601交通及運輸設備,432704496,-286298888,25771726,15248376,-16245971,140682987,
401,10608,106,08,2,140701雜項設備,359595460,-288575453,9888183,6746191,-10439783,63722216,
401,10608,106,08,2,140801租賃資產,0,0,0,0,0,0,
401,10608,106,08,2,140901租賃權益改良,0,0,0,0,0,0,
401,10608,106,08,2,141001收藏品及傳承資產,0,0,0,0,0,0,
401,10608,106,08,2,141101購建中固定資產,0,0,0,0,0,0,
401,10608,106,08,2,149901其他固定資產,0,0,0,0,0,0,
401,10608,106,08,2,150101遞耗資產,0,0,0,0,0,0,
401,10608,106,08,2,160101權利,0,0,0,0,0,0,
401,10608,106,08,2,160102電腦軟體,142840560,0,44318731,49421966,0,137737325,
401,10608,106,08,2,160104發展中之無形資產,0,0,0,0,0,0,
401,10608,106,08,2,160199其他無形資產,0,0,0,0,0,0,
401,10608,106,08,2,170201其他資本資產,0,0,0,0,0,0,
401,10609,106,09,2,130101採權益法之股權投資,0,0,0,0,0,0,"：本表增加數與資本支出之差異91,991,864元，主要係青島三館土地已登錄財產，惟其第二期款擬於明(107)年再行支付，及資本支出屬勞務等部分未登錄財產等因素所致。"
401,10609,106,09,2,130201非採權益法之股權投資,0,0,0,0,0,0,
401,10609,106,09,2,139901其他長期投資,0,0,0,0,0,0,
401,10609,106,09,2,140101土地,3188239817,0,199755000,0,0,3387994817,
401,10609,106,09,2,140201土地改良物,0,0,0,0,0,0,
401,10609,106,09,2,140401房屋建築及設備,1600071823,-253790388,0,0,-19765828,1326515607,
401,10609,106,09,2,140501機械及設備,955836290,-685475935,17857661,29674033,-39791369,218752614,
401,10609,106,09,2,140601交通及運輸設備,432704496,-286298888,36297937,15463976,-20092121,147147448,
401,10609,106,09,2,140701雜項設備,359595460,-288575453,10260186,7341382,-11951519,61987292,
401,10609,106,09,2,140801租賃資產,0,0,0,0,0,0,
401,10609,106,09,2,140901租賃權益改良,0,0,0,0,0,0,
401,10609,106,09,2,141001收藏品及傳承資產,0,0,0,0,0,0,
401,10609,106,09,2,141101購建中固定資產,0,0,0,0,0,0,
401,10609,106,09,2,149901其他固定資產,0,0,0,0,0,0,
401,10609,106,09,2,150101遞耗資產,0,0,0,0,0,0,
401,10609,106,09,2,160101權利,0,0,0,0,0,0,
401,10609,106,09,2,160102電腦軟體,142840560,0,46370091,55906892,0,133303759,
401,10609,106,09,2,160104發展中之無形資產,0,0,0,0,0,0,
401,10609,106,09,2,160199其他無形資產,0,0,0,0,0,0,
401,10609,106,09,2,170201其他資本資產,0,0,0,0,0,0,
401,10610,106,10,2,130101採權益法之股權投資,0,0,0,0,0,0,"：本表增加數與資本支出之差異90,680,658元，主要係青島三館土地已登錄財產，惟其第二期款擬於明(107)年再行支付，及資本支出屬勞務等部分未登錄財產等因素所致。"
401,10610,106,10,2,130201非採權益法之股權投資,0,0,0,0,0,0,
401,10610,106,10,2,139901其他長期投資,0,0,0,0,0,0,
401,10610,106,10,2,140101土地,3188239817,0,199755000,0,0,3387994817,
401,10610,106,10,2,140201土地改良物,0,0,0,0,0,0,
401,10610,106,10,2,140401房屋建築及設備,1600071823,-253790388,472205,0,-21962034,1324791606,
401,10610,106,10,2,140501機械及設備,955836290,-685475935,18040391,43310436,-33498818,211591492,
401,10610,106,10,2,140601交通及運輸設備,432704496,-286298888,39538937,15883976,-23363165,146697404,
401,10610,106,10,2,140701雜項設備,359595460,-288575453,11050599,8682316,-12692169,60696121,
401,10610,106,10,2,140801租賃資產,0,0,0,0,0,0,
401,10610,106,10,2,140901租賃權益改良,0,0,0,0,0,0,
401,10610,106,10,2,141001收藏品及傳承資產,0,0,0,0,0,0,
401,10610,106,10,2,141101購建中固定資產,0,0,0,0,0,0,
401,10610,106,10,2,149901其他固定資產,0,0,0,0,0,0,
401,10610,106,10,2,150101遞耗資產,0,0,0,0,0,0,
401,10610,106,10,2,160101權利,0,0,0,0,0,0,
401,10610,106,10,2,160102電腦軟體,142840560,0,51436191,62438140,0,131838611,
401,10610,106,10,2,160104發展中之無形資產,0,0,0,0,0,0,
401,10610,106,10,2,160199其他無形資產,0,0,0,0,0,0,
401,10610,106,10,2,170201其他資本資產,0,0,0,0,0,0,
401,10611,106,11,2,130101採權益法之股權投資,0,0,0,0,0,0,"：本表增加數與資本支出之差異90,916,991元，主要係青島三館土地已登錄財產，惟其第二期款擬於明(107)年再行支付，及資本支出屬勞務等部分未登錄財產等因素所致。"
401,10611,106,11,2,130201非採權益法之股權投資,0,0,0,0,0,0,
401,10611,106,11,2,139901其他長期投資,0,0,0,0,0,0,
401,10611,106,11,2,140101土地,3188239817,0,199755000,0,0,3387994817,
401,10611,106,11,2,140201土地改良物,0,0,0,0,0,0,
401,10611,106,11,2,140401房屋建築及設備,1600071823,-253790388,472205,0,-24158235,1322595405,
401,10611,106,11,2,140501機械及設備,955836290,-685475935,18700881,43326961,-40547082,205187193,
401,10611,106,11,2,140601交通及運輸設備,432704496,-286298888,62548937,15883976,-27381683,165688886,
401,10611,106,11,2,140701雜項設備,359595460,-288575453,12056539,8710316,-14745886,59620344,
401,10611,106,11,2,140801租賃資產,0,0,0,0,0,0,
401,10611,106,11,2,140901租賃權益改良,0,0,0,0,0,0,
401,10611,106,11,2,141001收藏品及傳承資產,0,0,0,0,0,0,
401,10611,106,11,2,141101購建中固定資產,0,0,0,0,0,0,
401,10611,106,11,2,149901其他固定資產,0,0,0,0,0,0,
401,10611,106,11,2,150101遞耗資產,0,0,0,0,0,0,
401,10611,106,11,2,160101權利,0,0,0,0,0,0,
401,10611,106,11,2,160102電腦軟體,142840560,0,75069124,70432919,0,147476765,
401,10611,106,11,2,160104發展中之無形資產,0,0,0,0,0,0,
401,10611,106,11,2,160199其他無形資產,0,0,0,0,0,0,
401,10611,106,11,2,170201其他資本資產,0,0,0,0,0,0,
401,10612,106,12,2,13長期投資,0,0,0,0,0,0,"：本表增加數與資本支出之差異80,122,279元，主要係青島三館土地已登錄財產，惟其第二期款擬於明(107)年再行支付，及資本支出屬勞務等部分未登錄財產等因素所致。"
401,10612,106,12,2,140101土地,3188239817,0,199755000,0,0,3387994817,
401,10612,106,12,2,140201土地改良物,0,0,0,0,0,0,
401,10612,106,12,2,140401房屋建築及設備,1600071823,-253790388,472205,0,-26354441,1320399199,
401,10612,106,12,2,140501機械及設備,955836290,-685475935,32351038,46522331,-44551022,211638040,
401,10612,106,12,2,140601交通及運輸設備,432704496,-286298888,62729437,15883976,-31231273,162019796,
401,10612,106,12,2,140701雜項設備,359595460,-288575453,18440644,9021376,-16531751,63907524,
401,10612,106,12,2,140801租賃資產,0,0,0,0,0,0,
401,10612,106,12,2,140901租賃權益改良,0,0,0,0,0,0,
401,10612,106,12,2,141001收藏品及傳承資產,0,0,0,0,0,0,
401,10612,106,12,2,141101購建中固定資產,0,0,0,0,0,0,
401,10612,106,12,2,149901其他固定資產,0,0,0,0,0,0,
401,10612,106,12,2,150101遞耗資產,0,0,0,0,0,0,
401,10612,106,12,2,160101權利,0,0,0,0,0,0,
401,10612,106,12,2,160102電腦軟體,142840560,0,121033450,78026266,0,185847744,
401,10612,106,12,2,160104發展中之無形資產,0,0,0,0,0,0,
401,10612,106,12,2,160199其他無形資產,0,0,0,0,0,0,
401,10612,106,12,2,170201其他資本資產,0,0,0,0,0,0,
401,10701,107,01,2,13長期投資,0,0,0,0,0,0,"：本表增加數與資本支出之差異65,000元，主要係財產登錄時間差異等所致。"
401,10701,107,01,2,140101土地,3387994817,0,0,0,0,3387994817,
401,10701,107,01,2,140201土地改良物,0,0,0,0,0,0,
401,10701,107,01,2,140401房屋建築及設備,1600544028,-280144829,0,0,-2196201,1318202998,
401,10701,107,01,2,140501機械及設備,941664997,-730026957,55000,1814398,-5032028,204846614,
401,10701,107,01,2,140601交通及運輸設備,479549957,-317530161,0,7150988,3050442,157919250,
401,10701,107,01,2,140701雜項設備,369014728,-305107204,16000,289442,-1695151,61938931,
401,10701,107,01,2,140801租賃資產,0,0,0,0,0,0,
401,10701,107,01,2,140901租賃權益改良,0,0,0,0,0,0,
401,10701,107,01,2,141001收藏品及傳承資產,0,0,0,0,0,0,
401,10701,107,01,2,141101購建中固定資產,0,0,0,0,0,0,
401,10701,107,01,2,149901其他固定資產,0,0,0,0,0,0,
401,10701,107,01,2,150101遞耗資產,0,0,0,0,0,0,
401,10701,107,01,2,160101權利,0,0,0,0,0,0,
401,10701,107,01,2,160102電腦軟體,185847744,0,239400,8162430,0,177924714,
401,10701,107,01,2,160104發展中之無形資產,0,0,0,0,0,0,
401,10701,107,01,2,160199其他無形資產,0,0,0,0,0,0,
401,10701,107,01,2,170201其他資本資產,0,0,0,0,0,0,
401,10702,107,02,2,13長期投資,0,0,0,0,0,0,"：本表增加數與資本支出之差異63,332元，主要係財產登錄時間差異所致。"
401,10702,107,02,2,140101土地,3387994817,0,0,92388881,0,3295605936,
401,10702,107,02,2,140201土地改良物,0,0,0,0,0,0,
401,10702,107,02,2,140401房屋建築及設備,1600544028,-280144829,0,0,-4392406,1316006793,
401,10702,107,02,2,140501機械及設備,941664997,-730026957,55000,2791702,-10892900,198008438,
401,10702,107,02,2,140601交通及運輸設備,479549957,-317530161,40000,7171191,-959049,153929556,
401,10702,107,02,2,140701雜項設備,369014728,-305107204,322226,1912919,-2008422,60308409,
401,10702,107,02,2,140801租賃資產,0,0,0,0,0,0,
401,10702,107,02,2,140901租賃權益改良,0,0,0,0,0,0,
401,10702,107,02,2,141001收藏品及傳承資產,0,0,0,0,0,0,
401,10702,107,02,2,141101購建中固定資產,0,0,0,0,0,0,
401,10702,107,02,2,149901其他固定資產,0,0,0,0,0,0,
401,10702,107,02,2,150101遞耗資產,0,0,0,0,0,0,
401,10702,107,02,2,160101權利,0,0,0,0,0,0,
401,10702,107,02,2,160102電腦軟體,185847744,0,284400,14591416,0,171540728,
401,10702,107,02,2,160104發展中之無形資產,0,0,0,0,0,0,
401,10702,107,02,2,160199其他無形資產,0,0,0,0,0,0,
401,10702,107,02,2,170201其他資本資產,0,0,0,0,0,0,
401,10703,107,03,2,13長期投資,0,0,0,0,0,0,"：本表增加數與資本支出之差異554,959元，主要係財產登錄時間差異等所致。"
401,10703,107,03,2,140101土地,3387994817,0,0,92388881,0,3295605936,
401,10703,107,03,2,140201土地改良物,0,0,0,0,0,0,
401,10703,107,03,2,140401房屋建築及設備,1600544028,-280144829,41177,0,-6588775,1313851601,
401,10703,107,03,2,140501機械及設備,941664997,-730026957,148292,7875428,-12659963,191250941,
401,10703,107,03,2,140601交通及運輸設備,479549957,-317530161,40000,7370291,-4789513,149899992,
401,10703,107,03,2,140701雜項設備,369014728,-305107204,751916,2866773,-2988780,58803887,
401,10703,107,03,2,140801租賃資產,0,0,0,0,0,0,
401,10703,107,03,2,140901租賃權益改良,0,0,0,0,0,0,
401,10703,107,03,2,141001收藏品及傳承資產,0,0,0,0,0,0,
401,10703,107,03,2,141101購建中固定資產,0,0,0,0,0,0,
401,10703,107,03,2,149901其他固定資產,0,0,0,0,0,0,
401,10703,107,03,2,150101遞耗資產,0,0,0,0,0,0,
401,10703,107,03,2,160101權利,0,0,0,0,0,0,
401,10703,107,03,2,160102電腦軟體,185847744,0,10867204,22766200,0,173948748,
401,10703,107,03,2,160104發展中之無形資產,0,0,0,0,0,0,
401,10703,107,03,2,160199其他無形資產,0,0,0,0,0,0,
401,10703,107,03,2,170201其他資本資產,0,0,0,0,0,0,
401,10704,107,04,2,13長期投資,0,0,0,0,0,0,"：本表增加數與資本支出之差異89,898,037元，主要係青島三館土地本年度支付第2期款，其財產已於106年度完成登錄，及國會圖書館新聞電子檔分期款之財產登錄時間差異等所致。"
401,10704,107,04,2,140101土地,3387994817,0,0,92388881,0,3295605936,
401,10704,107,04,2,140201土地改良物,0,0,0,0,0,0,
401,10704,107,04,2,140401房屋建築及設備,1600544028,-280144829,41177,0,-8785148,1311655228,
401,10704,107,04,2,140501機械及設備,941664997,-730026957,483139,8219173,-19071559,184830447,
401,10704,107,04,2,140601交通及運輸設備,479549957,-317530161,14446200,7370291,-8911463,160184242,
401,10704,107,04,2,140701雜項設備,369014728,-305107204,1476567,2866773,-4930345,57586973,
401,10704,107,04,2,140801租賃資產,0,0,0,0,0,0,
401,10704,107,04,2,140901租賃權益改良,0,0,0,0,0,0,
401,10704,107,04,2,141001收藏品及傳承資產,0,0,0,0,0,0,
401,10704,107,04,2,141101購建中固定資產,0,0,0,0,0,0,
401,10704,107,04,2,149901其他固定資產,0,0,0,0,0,0,
401,10704,107,04,2,150101遞耗資產,0,0,0,0,0,0,
401,10704,107,04,2,160101權利,0,0,0,0,0,0,
401,10704,107,04,2,160102電腦軟體,185847744,0,18939502,31118249,0,173668997,
401,10704,107,04,2,160104發展中之無形資產,0,0,0,0,0,0,
401,10704,107,04,2,160199其他無形資產,0,0,0,0,0,0,
401,10704,107,04,2,170201其他資本資產,0,0,0,0,0,0,
401,10705,107,05,2,13長期投資,0,0,0,0,0,0,"：本表增加數與資本支出之差異89,667,993元，主要係青島三館土地本年度支付第2期款，其財產已於106年度完成登錄，及國會圖書館新聞電子檔分期款之財產登錄時間差異等所致。"
401,10705,107,05,2,140101土地,3387994817,0,0,92388881,0,3295605936,
401,10705,107,05,2,140201土地改良物,0,0,0,0,0,0,
401,10705,107,05,2,140401房屋建築及設備,1600544028,-280144829,41177,0,-10981517,1309458859,
401,10705,107,05,2,140501機械及設備,941664997,-730026957,6435270,25840189,-8373674,183859447,
401,10705,107,05,2,140601交通及運輸設備,479549957,-317530161,14446200,7829860,-12576623,156059513,
401,10705,107,05,2,140701雜項設備,369014728,-305107204,4771637,8262600,-1755887,58660674,
401,10705,107,05,2,140801租賃資產,0,0,0,0,0,0,
401,10705,107,05,2,140901租賃權益改良,0,0,0,0,0,0,
401,10705,107,05,2,141001收藏品及傳承資產,0,0,0,0,0,0,
401,10705,107,05,2,141101購建中固定資產,0,0,0,0,0,0,
401,10705,107,05,2,149901其他固定資產,0,0,0,0,0,0,
401,10705,107,05,2,150101遞耗資產,0,0,0,0,0,0,
401,10705,107,05,2,160101權利,0,0,0,0,0,0,
401,10705,107,05,2,160102電腦軟體,185847744,0,23914904,38199167,0,171563481,
401,10705,107,05,2,160104發展中之無形資產,0,0,0,0,0,0,
401,10705,107,05,2,160199其他無形資產,0,0,0,0,0,0,
401,10705,107,05,2,170201其他資本資產,0,0,0,0,0,0,
401,10706,107,06,2,13長期投資,0,0,0,0,0,0,"：本表增加數與資本支出之差異88,696,189元，主要係青島三館土地本年度支付第2期款，其財產已於106年度完成登錄，及國會圖書館新聞電子檔分期款之財產登錄時間差異等所致。"
401,10706,107,06,2,140101土地,3387994817,0,0,92388881,0,3295605936,
401,10706,107,06,2,140201土地改良物,0,0,0,0,0,0,
401,10706,107,06,2,140401房屋建築及設備,1600544028,-280144829,41177,0,-13177890,1307262486,
401,10706,107,06,2,140501機械及設備,941664997,-730026957,6490270,27659480,-13180911,177287919,
401,10706,107,06,2,140601交通及運輸設備,479549957,-317530161,14446200,10667904,-16444099,149353993,
401,10706,107,06,2,140701雜項設備,369014728,-305107204,8345463,8433808,-3643074,60176105,
401,10706,107,06,2,140801租賃資產,0,0,0,0,0,0,
401,10706,107,06,2,140901租賃權益改良,0,0,0,0,0,0,
401,10706,107,06,2,141001收藏品及傳承資產,0,0,0,0,0,0,
401,10706,107,06,2,141101購建中固定資產,0,0,0,0,0,0,
401,10706,107,06,2,149901其他固定資產,0,0,0,0,0,0,
401,10706,107,06,2,150101遞耗資產,0,0,0,0,0,0,
401,10706,107,06,2,160101權利,0,0,0,0,0,0,
401,10706,107,06,2,160102電腦軟體,185847744,0,25514410,45308524,0,166053630,
401,10706,107,06,2,160104發展中之無形資產,0,0,0,0,0,0,
401,10706,107,06,2,160199其他無形資產,0,0,0,0,0,0,
401,10706,107,06,2,170201其他資本資產,0,0,0,0,0,0,
401,10707,107,07,2,13長期投資,0,0,0,0,0,0,"：本表增加數與資本支出之差異83,092,808元，主要係青島三館土地本年度支付第2期款，其財產已於106年度完成登錄、省諮議會財產無償移撥，及國會圖書館新聞電子檔分期款之財產登錄時間差異等所致。"
401,10707,107,07,2,140101土地,3387994817,0,5010836,92388881,0,3300616772,
401,10707,107,07,2,140201土地改良物,0,0,0,0,0,0,
401,10707,107,07,2,140401房屋建築及設備,1600544028,-280144829,3461628,0,-15379457,1308481370,
401,10707,107,07,2,140501機械及設備,941664997,-730026957,6600103,31676552,-15740449,170821142,
401,10707,107,07,2,140601交通及運輸設備,479549957,-317530161,14482559,29622048,-1761632,145118675,
401,10707,107,07,2,140701雜項設備,369014728,-305107204,9008925,8456651,-5669692,58790106,
401,10707,107,07,2,140801租賃資產,0,0,0,0,0,0,
401,10707,107,07,2,140901租賃權益改良,0,0,0,0,0,0,
401,10707,107,07,2,141001收藏品及傳承資產,0,0,0,0,0,0,
401,10707,107,07,2,141101購建中固定資產,0,0,0,0,0,0,
401,10707,107,07,2,149901其他固定資產,0,0,0,0,0,0,
401,10707,107,07,2,150101遞耗資產,0,0,0,0,0,0,
401,10707,107,07,2,160101權利,0,0,0,0,0,0,
401,10707,107,07,2,160102電腦軟體,185847744,0,25612410,52028537,0,159431617,
401,10707,107,07,2,160104發展中之無形資產,0,0,0,0,0,0,
401,10707,107,07,2,160199其他無形資產,0,0,0,0,0,0,
401,10707,107,07,2,170201其他資本資產,0,0,0,0,0,0,
401,10708,107,08,2,13長期投資,0,0,0,0,0,0,"：本表增加數與資本支出之差異88,090,620元，主要係青島三館土地本年度支付第2期款，其財產已於106年度完成登錄、省諮議會財產無償移撥，及國會圖書館新聞電子檔分期款之財產登錄時間差異等所致。"
401,10708,107,08,2,140101土地,3387994817,0,5010836,92388881,0,3300616772,
401,10708,107,08,2,140201土地改良物,0,0,0,0,0,0,
401,10708,107,08,2,140401房屋建築及設備,1600544028,-280144829,3461628,0,-17581028,1306279799,
401,10708,107,08,2,140501機械及設備,941664997,-730026957,9463879,35557371,-18448015,167096533,
401,10708,107,08,2,140601交通及運輸設備,479549957,-317530161,14563810,31824726,-3565890,141192990,
401,10708,107,08,2,140701雜項設備,369014728,-305107204,9451889,9191151,-6964814,57203448,
401,10708,107,08,2,140801租賃資產,0,0,0,0,0,0,
401,10708,107,08,2,140901租賃權益改良,0,0,0,0,0,0,
401,10708,107,08,2,141001收藏品及傳承資產,0,0,0,0,0,0,
401,10708,107,08,2,141101購建中固定資產,0,0,0,0,0,0,
401,10708,107,08,2,149901其他固定資產,0,0,0,0,0,0,
401,10708,107,08,2,150101遞耗資產,0,0,0,0,0,0,
401,10708,107,08,2,160101權利,0,0,0,0,0,0,
401,10708,107,08,2,160102電腦軟體,185847744,0,28266814,58998989,0,155115569,
401,10708,107,08,2,160104發展中之無形資產,0,0,0,0,0,0,
401,10708,107,08,2,160199其他無形資產,0,0,0,0,0,0,
401,10708,107,08,2,170201其他資本資產,0,0,0,0,0,0,
401,10709,107,09,2,13長期投資,0,0,0,0,0,0,"：本表增加數與資本支出之差異83,828,870元，主要係青島三館土地本年度支付第2期款，其財產已於106年度完成登錄、省諮議會財產無償移撥，及國會圖書館新聞電子檔分期款之財產登錄時間差異等所致。"
401,10709,107,09,2,140101土地,3387994817,0,5010836,92388881,0,3300616772,
401,10709,107,09,2,140201土地改良物,0,0,0,0,0,0,
401,10709,107,09,2,140401房屋建築及設備,1600544028,-280144829,3461628,0,-19782595,1304078232,
401,10709,107,09,2,140501機械及設備,941664997,-730026957,10783523,43238167,-17323472,161859924,
401,10709,107,09,2,140601交通及運輸設備,479549957,-317530161,14578810,34782907,-4621224,137194475,
401,10709,107,09,2,140701雜項設備,369014728,-305107204,13397418,11360427,-6868607,59075908,
401,10709,107,09,2,140801租賃資產,0,0,0,0,0,0,
401,10709,107,09,2,140901租賃權益改良,0,0,0,0,0,0,
401,10709,107,09,2,141001收藏品及傳承資產,0,0,0,0,0,0,
401,10709,107,09,2,141101購建中固定資產,0,0,0,0,0,0,
401,10709,107,09,2,149901其他固定資產,0,0,0,0,0,0,
401,10709,107,09,2,150101遞耗資產,0,0,0,0,0,0,
401,10709,107,09,2,160101權利,0,0,0,0,0,0,
401,10709,107,09,2,160102電腦軟體,185847744,0,29431814,65903195,0,149376363,
401,10709,107,09,2,160104發展中之無形資產,0,0,0,0,0,0,
401,10709,107,09,2,160199其他無形資產,0,0,0,0,0,0,
401,10709,107,09,2,170201其他資本資產,0,0,0,0,0,0,
401,10710,107,10,2,13長期投資,0,0,0,0,0,0,"：本表增加數與資本支出之差異80,650,146元，主要係青島三館土地本年度支付第2期款，其財產已於106年度完成登錄、省諮議會財產無償移撥及財產登錄時間差異等所致。"
401,10710,107,10,2,140101土地,3387994817,0,5010836,92388881,0,3300616772,
401,10710,107,10,2,140201土地改良物,0,0,0,0,0,0,
401,10710,107,10,2,140401房屋建築及設備,1600544028,-280144829,3461628,0,-21984166,1301876661,
401,10710,107,10,2,140501機械及設備,941664997,-730026957,20474348,43365789,-23498093,165248506,
401,10710,107,10,2,140601交通及運輸設備,479549957,-317530161,41196644,34832907,-8378474,160005059,
401,10710,107,10,2,140701雜項設備,369014728,-305107204,15159059,11389177,-8897545,58779861,
401,10710,107,10,2,140801租賃資產,0,0,0,0,0,0,
401,10710,107,10,2,140901租賃權益改良,0,0,0,0,0,0,
401,10710,107,10,2,141001收藏品及傳承資產,0,0,0,0,0,0,
401,10710,107,10,2,141101購建中固定資產,0,0,0,0,0,0,
401,10710,107,10,2,149901其他固定資產,0,0,0,0,0,0,
401,10710,107,10,2,150101遞耗資產,0,0,0,0,0,0,
401,10710,107,10,2,160101權利,0,0,0,0,0,0,
401,10710,107,10,2,160102電腦軟體,185847744,0,29968666,72823610,0,142992800,
401,10710,107,10,2,160104發展中之無形資產,0,0,0,0,0,0,
401,10710,107,10,2,160199其他無形資產,0,0,0,0,0,0,
401,10710,107,10,2,170201其他資本資產,0,0,0,0,0,0,
401,10711,107,11,2,13長期投資,0,0,0,0,0,0,"：本表增加數與資本支出之差異94,136,110元，主要係青島三館土地本年度支付第2期款，其財產已於106年度完成登錄、省諮議會財產無償移撥及財產登錄時間差異等所致。"
401,10711,107,11,2,140101土地,3387994817,0,5010836,92388881,0,3300616772,
401,10711,107,11,2,140201土地改良物,0,0,0,0,0,0,
401,10711,107,11,2,140401房屋建築及設備,1600544028,-280144829,3461628,0,-24185733,1299675094,
401,10711,107,11,2,140501機械及設備,941664997,-730026957,26454799,43429789,-29455008,165208042,
401,10711,107,11,2,140601交通及運輸設備,479549957,-317530161,41295644,40106307,-6963743,156245390,
401,10711,107,11,2,140701雜項設備,369014728,-305107204,16401811,11729367,-10561215,58018753,
401,10711,107,11,2,140801租賃資產,0,0,0,0,0,0,
401,10711,107,11,2,140901租賃權益改良,0,0,0,0,0,0,
401,10711,107,11,2,141001收藏品及傳承資產,0,0,0,0,0,0,
401,10711,107,11,2,141101購建中固定資產,0,0,0,0,0,0,
401,10711,107,11,2,149901其他固定資產,0,0,0,0,0,0,
401,10711,107,11,2,150101遞耗資產,0,0,0,0,0,0,
401,10711,107,11,2,160101權利,0,0,0,0,0,0,
401,10711,107,11,2,160102電腦軟體,185847744,0,45844639,79676608,0,152015775,
401,10711,107,11,2,160104發展中之無形資產,0,0,0,0,0,0,
401,10711,107,11,2,160199其他無形資產,0,0,0,0,0,0,
401,10711,107,11,2,170201其他資本資產,0,0,0,0,0,0,
401,10712,107,12,2,13長期投資,0,0,0,0,0,0,"：本表增加數與資本支出之差異99,212,836元，主要係青島三館土地本年度支付第2期款，其財產已於106年度完成登錄、省諮議會財產無償移撥及資本支出屬勞務等部分未登錄財產等因素所致。"
401,10712,107,12,2,140101土地,3387994817,0,5010836,92388881,0,3300616772,
401,10712,107,12,2,140201土地改良物,0,0,0,0,0,0,
401,10712,107,12,2,140401房屋建築及設備,1600544028,-280144829,3548628,0,-26387303,1297560524,
401,10712,107,12,2,140501機械及設備,941664997,-730026957,27044842,44156159,-34723572,159803151,
401,10712,107,12,2,140601交通及運輸設備,479549957,-317530161,62812511,40141307,-11121337,173569663,
401,10712,107,12,2,140701雜項設備,369014728,-305107204,17766887,12197289,-12067831,57409291,
401,10712,107,12,2,140801租賃資產,0,0,0,0,0,0,
401,10712,107,12,2,140901租賃權益改良,0,0,0,0,0,0,
401,10712,107,12,2,141001收藏品及傳承資產,0,0,0,0,0,0,
401,10712,107,12,2,141101購建中固定資產,0,0,0,0,0,0,
401,10712,107,12,2,149901其他固定資產,0,0,0,0,0,0,
401,10712,107,12,2,150101遞耗資產,0,0,0,0,0,0,
401,10712,107,12,2,160101權利,0,0,0,0,0,0,
401,10712,107,12,2,160102電腦軟體,185847744,0,65694648,86414926,0,165127466,
401,10712,107,12,2,160104發展中之無形資產,0,0,0,0,0,0,
401,10712,107,12,2,160199其他無形資產,0,0,0,0,0,0,
