id,time,會計年度,預算科目編號,預算科目名稱,分計畫編號,分計畫名稱,用途別編號,用途別名稱,執行數,保留數
2001,109,109,76200012100,學校教職員暨社教機構聘任人員退休撫卹給付,,,2051,物品,0.00,
2001,109,109,51200010100,一般行政,,,2054,一般事務費,78070219.00,
2001,109,109,51200010201,高等教育行政及督導,,,2054,一般事務費,9000442.00,
2001,109,109,51200010202,技術職業教育行政及督導,,,2054,一般事務費,18527314.00,
2001,109,109,51200010203,國立大學校院教學與研究輔助,,,2054,一般事務費,0.00,
2001,109,109,51200010204,私立學校教學獎助,,,2054,一般事務費,1427132.00,
2001,109,109,51200010301,師資培育與藝術教育行政及督導,,,2054,一般事務費,10093563.00,
2001,109,109,51200010501,終身教育行政及督導,,,2054,一般事務費,8661463.00,
2001,109,109,51200010507,國立臺灣藝術教育館行政及推展,,,2054,一般事務費,22205735.00,
2001,109,109,51200010701,學生事務與特殊教育行政及督導,,,2054,一般事務費,16430598.00,
2001,109,109,51200010904,資訊與科技教育行政及督導,,,2054,一般事務費,5638610.00,
2001,109,109,51200010908,國際及兩岸教育交流,,,2054,一般事務費,2615593.00,
2001,109,109,51200018110,國立大學校院校務及附設醫院基金,,,2054,一般事務費,0.00,
2001,109,109,53200011101,國立社教機構創新與發展,,,2054,一般事務費,0.00,
2001,109,109,53200011103,教育部所屬機構維持及發展輔助,,,2054,一般事務費,0.00,
2001,109,109,76200012100,學校教職員暨社教機構聘任人員退休撫卹給付,,,2054,一般事務費,0.00,
2001,109,109,51200010100,一般行政,,,2063,房屋建築養護費,1617458.00,
2001,109,109,51200010201,高等教育行政及督導,,,2063,房屋建築養護費,0.00,
2001,109,109,51200010202,技術職業教育行政及督導,,,2063,房屋建築養護費,0.00,
2001,109,109,51200010203,國立大學校院教學與研究輔助,,,2063,房屋建築養護費,0.00,
2001,109,109,51200010204,私立學校教學獎助,,,2063,房屋建築養護費,0.00,
2001,109,109,51200010301,師資培育與藝術教育行政及督導,,,2063,房屋建築養護費,0.00,
2001,109,109,51200010501,終身教育行政及督導,,,2063,房屋建築養護費,0.00,
2001,109,109,51200010507,國立臺灣藝術教育館行政及推展,,,2063,房屋建築養護費,641849.00,
2001,109,109,51200010701,學生事務與特殊教育行政及督導,,,2063,房屋建築養護費,0.00,
2001,109,109,51200010904,資訊與科技教育行政及督導,,,2063,房屋建築養護費,48878.00,
2001,109,109,51200010908,國際及兩岸教育交流,,,2063,房屋建築養護費,0.00,
2001,109,109,51200018110,國立大學校院校務及附設醫院基金,,,2063,房屋建築養護費,0.00,
2001,109,109,53200011101,國立社教機構創新與發展,,,2063,房屋建築養護費,0.00,
2001,109,109,53200011103,教育部所屬機構維持及發展輔助,,,2063,房屋建築養護費,0.00,
2001,109,109,76200012100,學校教職員暨社教機構聘任人員退休撫卹給付,,,2063,房屋建築養護費,0.00,
2001,109,109,51200010100,一般行政,,,2066,車輛及辦公器具養護費,421850.00,
2001,109,109,51200010201,高等教育行政及督導,,,2066,車輛及辦公器具養護費,0.00,
2001,109,109,51200010202,技術職業教育行政及督導,,,2066,車輛及辦公器具養護費,0.00,
2001,109,109,51200010203,國立大學校院教學與研究輔助,,,2066,車輛及辦公器具養護費,0.00,
2001,109,109,51200010204,私立學校教學獎助,,,2066,車輛及辦公器具養護費,0.00,
2001,109,109,51200010301,師資培育與藝術教育行政及督導,,,2066,車輛及辦公器具養護費,0.00,
2001,109,109,51200010501,終身教育行政及督導,,,2066,車輛及辦公器具養護費,0.00,
2001,109,109,51200010507,國立臺灣藝術教育館行政及推展,,,2066,車輛及辦公器具養護費,60108.00,
2001,109,109,51200010701,學生事務與特殊教育行政及督導,,,2066,車輛及辦公器具養護費,0.00,
2001,109,109,51200010904,資訊與科技教育行政及督導,,,2066,車輛及辦公器具養護費,0.00,
2001,109,109,51200010908,國際及兩岸教育交流,,,2066,車輛及辦公器具養護費,0.00,
2001,109,109,51200018110,國立大學校院校務及附設醫院基金,,,2066,車輛及辦公器具養護費,0.00,
2001,109,109,53200011101,國立社教機構創新與發展,,,2066,車輛及辦公器具養護費,0.00,
2001,109,109,53200011103,教育部所屬機構維持及發展輔助,,,2066,車輛及辦公器具養護費,0.00,
2001,109,109,76200012100,學校教職員暨社教機構聘任人員退休撫卹給付,,,2066,車輛及辦公器具養護費,0.00,
2001,109,109,51200010100,一般行政,,,2069,設施及機械設備養護費,4048918.00,
2001,109,109,51200010201,高等教育行政及督導,,,2069,設施及機械設備養護費,0.00,
2001,109,109,51200010202,技術職業教育行政及督導,,,2069,設施及機械設備養護費,0.00,
2001,109,109,51200010203,國立大學校院教學與研究輔助,,,2069,設施及機械設備養護費,0.00,
2001,109,109,51200010204,私立學校教學獎助,,,2069,設施及機械設備養護費,0.00,
2001,109,109,51200010301,師資培育與藝術教育行政及督導,,,2069,設施及機械設備養護費,0.00,
2001,109,109,51200010501,終身教育行政及督導,,,2069,設施及機械設備養護費,0.00,
2001,109,109,51200010507,國立臺灣藝術教育館行政及推展,,,2069,設施及機械設備養護費,806373.00,
2001,109,109,51200010701,學生事務與特殊教育行政及督導,,,2069,設施及機械設備養護費,0.00,
2001,109,109,51200010904,資訊與科技教育行政及督導,,,2069,設施及機械設備養護費,987616.00,
2001,109,109,51200010908,國際及兩岸教育交流,,,2069,設施及機械設備養護費,0.00,
2001,109,109,51200018110,國立大學校院校務及附設醫院基金,,,2069,設施及機械設備養護費,0.00,
2001,109,109,53200011101,國立社教機構創新與發展,,,2069,設施及機械設備養護費,0.00,
2001,109,109,53200011103,教育部所屬機構維持及發展輔助,,,2069,設施及機械設備養護費,0.00,
2001,109,109,76200012100,學校教職員暨社教機構聘任人員退休撫卹給付,,,2069,設施及機械設備養護費,0.00,
2001,109,109,51200010100,一般行政,,,2072,國內旅費,2337490.00,
2001,109,109,51200010201,高等教育行政及督導,,,2072,國內旅費,1143269.00,
2001,109,109,51200010202,技術職業教育行政及督導,,,2072,國內旅費,1008540.00,
2001,109,109,51200010203,國立大學校院教學與研究輔助,,,2072,國內旅費,0.00,
2001,109,109,51200010204,私立學校教學獎助,,,2072,國內旅費,21605.00,
2001,109,109,51200010301,師資培育與藝術教育行政及督導,,,2072,國內旅費,1499711.00,
2001,109,109,51200010501,終身教育行政及督導,,,2072,國內旅費,1219481.00,
2001,109,109,51200010507,國立臺灣藝術教育館行政及推展,,,2072,國內旅費,171145.00,
2001,109,109,51200010701,學生事務與特殊教育行政及督導,,,2072,國內旅費,2005211.00,
2001,109,109,51200010904,資訊與科技教育行政及督導,,,2072,國內旅費,2417495.00,
2001,109,109,51200010908,國際及兩岸教育交流,,,2072,國內旅費,379063.00,
2001,109,109,51200018110,國立大學校院校務及附設醫院基金,,,2072,國內旅費,0.00,
2001,109,109,53200011101,國立社教機構創新與發展,,,2072,國內旅費,0.00,
2001,109,109,53200011103,教育部所屬機構維持及發展輔助,,,2072,國內旅費,0.00,
2001,109,109,76200012100,學校教職員暨社教機構聘任人員退休撫卹給付,,,2072,國內旅費,0.00,
2001,109,109,51200010100,一般行政,,,2078,國外旅費,0.00,
2001,109,109,51200010201,高等教育行政及督導,,,2078,國外旅費,0.00,
2001,109,109,51200010202,技術職業教育行政及督導,,,2078,國外旅費,0.00,
2001,109,109,51200010203,國立大學校院教學與研究輔助,,,2078,國外旅費,0.00,
2001,109,109,51200010204,私立學校教學獎助,,,2078,國外旅費,0.00,
2001,109,109,51200010301,師資培育與藝術教育行政及督導,,,2078,國外旅費,176790.00,
2001,109,109,51200010501,終身教育行政及督導,,,2078,國外旅費,0.00,
2001,109,109,51200010507,國立臺灣藝術教育館行政及推展,,,2078,國外旅費,0.00,
2001,109,109,51200010701,學生事務與特殊教育行政及督導,,,2078,國外旅費,0.00,
2001,109,109,51200010904,資訊與科技教育行政及督導,,,2078,國外旅費,0.00,
2001,109,109,51200010908,國際及兩岸教育交流,,,2078,國外旅費,0.00,
2001,109,109,51200018110,國立大學校院校務及附設醫院基金,,,2078,國外旅費,0.00,
2001,109,109,53200011101,國立社教機構創新與發展,,,2078,國外旅費,0.00,
2001,109,109,53200011103,教育部所屬機構維持及發展輔助,,,2078,國外旅費,0.00,
2001,109,109,76200012100,學校教職員暨社教機構聘任人員退休撫卹給付,,,2078,國外旅費,0.00,
2001,109,109,51200010100,一般行政,,,2081,運費,2174059.00,
2001,109,109,51200010201,高等教育行政及督導,,,2081,運費,36335.00,
2001,109,109,51200010202,技術職業教育行政及督導,,,2081,運費,530.00,
2001,109,109,51200010203,國立大學校院教學與研究輔助,,,2081,運費,0.00,
2001,109,109,51200010204,私立學校教學獎助,,,2081,運費,0.00,
2001,109,109,51200010301,師資培育與藝術教育行政及督導,,,2081,運費,330.00,
2001,109,109,51200010501,終身教育行政及督導,,,2081,運費,82887.00,
2001,109,109,51200010507,國立臺灣藝術教育館行政及推展,,,2081,運費,374240.00,
2001,109,109,51200010701,學生事務與特殊教育行政及督導,,,2081,運費,7603.00,
2001,109,109,51200010904,資訊與科技教育行政及督導,,,2081,運費,21000.00,
2001,109,109,51200010908,國際及兩岸教育交流,,,2081,運費,0.00,
2001,109,109,51200018110,國立大學校院校務及附設醫院基金,,,2081,運費,0.00,
2001,109,109,53200011101,國立社教機構創新與發展,,,2081,運費,0.00,
2001,109,109,53200011103,教育部所屬機構維持及發展輔助,,,2081,運費,0.00,
2001,109,109,76200012100,學校教職員暨社教機構聘任人員退休撫卹給付,,,2081,運費,0.00,
2001,109,109,51200010100,一般行政,,,2084,短程車資,47088.00,
2001,109,109,51200010201,高等教育行政及督導,,,2084,短程車資,40627.00,
2001,109,109,51200010202,技術職業教育行政及督導,,,2084,短程車資,11123.00,
2001,109,109,51200010203,國立大學校院教學與研究輔助,,,2084,短程車資,0.00,
2001,109,109,51200010204,私立學校教學獎助,,,2084,短程車資,4716.00,
2001,109,109,51200010301,師資培育與藝術教育行政及督導,,,2084,短程車資,72803.00,
2001,109,109,51200010501,終身教育行政及督導,,,2084,短程車資,27454.00,
2001,109,109,51200010507,國立臺灣藝術教育館行政及推展,,,2084,短程車資,0.00,
2001,109,109,51200010701,學生事務與特殊教育行政及督導,,,2084,短程車資,9952.00,
2001,109,109,51200010904,資訊與科技教育行政及督導,,,2084,短程車資,193501.00,
2001,109,109,51200010908,國際及兩岸教育交流,,,2084,短程車資,24798.00,
2001,109,109,51200018110,國立大學校院校務及附設醫院基金,,,2084,短程車資,0.00,
2001,109,109,53200011101,國立社教機構創新與發展,,,2084,短程車資,0.00,
2001,109,109,53200011103,教育部所屬機構維持及發展輔助,,,2084,短程車資,0.00,
2001,109,109,76200012100,學校教職員暨社教機構聘任人員退休撫卹給付,,,2084,短程車資,0.00,
2001,109,109,51200010100,一般行政,,,2093,特別費,1170344.00,
2001,109,109,51200010201,高等教育行政及督導,,,2093,特別費,0.00,
2001,109,109,51200010202,技術職業教育行政及督導,,,2093,特別費,0.00,
2001,109,109,51200010203,國立大學校院教學與研究輔助,,,2093,特別費,0.00,
2001,109,109,51200010204,私立學校教學獎助,,,2093,特別費,0.00,
2001,109,109,51200010301,師資培育與藝術教育行政及督導,,,2093,特別費,0.00,
2001,109,109,51200010501,終身教育行政及督導,,,2093,特別費,0.00,
2001,109,109,51200010507,國立臺灣藝術教育館行政及推展,,,2093,特別費,98000.00,
2001,109,109,51200010701,學生事務與特殊教育行政及督導,,,2093,特別費,0.00,
2001,109,109,51200010904,資訊與科技教育行政及督導,,,2093,特別費,0.00,
2001,109,109,51200010908,國際及兩岸教育交流,,,2093,特別費,0.00,
2001,109,109,51200018110,國立大學校院校務及附設醫院基金,,,2093,特別費,0.00,
2001,109,109,53200011101,國立社教機構創新與發展,,,2093,特別費,0.00,
2001,109,109,53200011103,教育部所屬機構維持及發展輔助,,,2093,特別費,0.00,
2001,109,109,76200012100,學校教職員暨社教機構聘任人員退休撫卹給付,,,2093,特別費,0.00,
2001,109,109,51200010100,一般行政,,,30,設備及投資,5815409.00,
2001,109,109,51200010201,高等教育行政及督導,,,30,設備及投資,2510965552.00,
2001,109,109,51200010202,技術職業教育行政及督導,,,30,設備及投資,829849322.00,
2001,109,109,51200010203,國立大學校院教學與研究輔助,,,30,設備及投資,0.00,
2001,109,109,51200010204,私立學校教學獎助,,,30,設備及投資,0.00,
2001,109,109,51200010301,師資培育與藝術教育行政及督導,,,30,設備及投資,19536151.00,
2001,109,109,51200010501,終身教育行政及督導,,,30,設備及投資,166174434.00,
2001,109,109,51200010507,國立臺灣藝術教育館行政及推展,,,30,設備及投資,640192.00,
2001,109,109,51200010701,學生事務與特殊教育行政及督導,,,30,設備及投資,57248000.00,
2001,109,109,51200010904,資訊與科技教育行政及督導,,,30,設備及投資,134743469.00,
2001,109,109,51200010908,國際及兩岸教育交流,,,30,設備及投資,359908.00,
2001,109,109,51200018110,國立大學校院校務及附設醫院基金,,,30,設備及投資,3800604000.00,
2001,109,109,53200011101,國立社教機構創新與發展,,,30,設備及投資,118099832.00,
2001,109,109,53200011103,教育部所屬機構維持及發展輔助,,,30,設備及投資,0.00,
2001,109,109,76200012100,學校教職員暨社教機構聘任人員退休撫卹給付,,,30,設備及投資,0.00,
2001,109,109,51200010100,一般行政,,,3010,房屋建築及設備費,8011.00,
2001,109,109,51200010201,高等教育行政及督導,,,3010,房屋建築及設備費,0.00,
2001,109,109,51200010202,技術職業教育行政及督導,,,3010,房屋建築及設備費,0.00,
2001,109,109,51200010203,國立大學校院教學與研究輔助,,,3010,房屋建築及設備費,0.00,
2001,109,109,51200010204,私立學校教學獎助,,,3010,房屋建築及設備費,0.00,
2001,109,109,51200010301,師資培育與藝術教育行政及督導,,,3010,房屋建築及設備費,0.00,
2001,109,109,51200010501,終身教育行政及督導,,,3010,房屋建築及設備費,0.00,
2001,109,109,51200010507,國立臺灣藝術教育館行政及推展,,,3010,房屋建築及設備費,0.00,
2001,109,109,51200010701,學生事務與特殊教育行政及督導,,,3010,房屋建築及設備費,0.00,
2001,109,109,51200010904,資訊與科技教育行政及督導,,,3010,房屋建築及設備費,0.00,
2001,109,109,51200010908,國際及兩岸教育交流,,,3010,房屋建築及設備費,0.00,
2001,109,109,51200018110,國立大學校院校務及附設醫院基金,,,3010,房屋建築及設備費,0.00,
2001,109,109,53200011101,國立社教機構創新與發展,,,3010,房屋建築及設備費,0.00,
2001,109,109,53200011103,教育部所屬機構維持及發展輔助,,,3010,房屋建築及設備費,0.00,
2001,109,109,76200012100,學校教職員暨社教機構聘任人員退休撫卹給付,,,3010,房屋建築及設備費,0.00,
2001,109,109,51200010100,一般行政,,,3020,機械設備費,447310.00,
2001,109,109,51200010201,高等教育行政及督導,,,3020,機械設備費,0.00,
2001,109,109,51200010202,技術職業教育行政及督導,,,3020,機械設備費,0.00,
2001,109,109,51200010203,國立大學校院教學與研究輔助,,,3020,機械設備費,0.00,
2001,109,109,51200010204,私立學校教學獎助,,,3020,機械設備費,0.00,
2001,109,109,51200010301,師資培育與藝術教育行政及督導,,,3020,機械設備費,0.00,
2001,109,109,51200010501,終身教育行政及督導,,,3020,機械設備費,0.00,
2001,109,109,51200010507,國立臺灣藝術教育館行政及推展,,,3020,機械設備費,0.00,
2001,109,109,51200010701,學生事務與特殊教育行政及督導,,,3020,機械設備費,0.00,
2001,109,109,51200010904,資訊與科技教育行政及督導,,,3020,機械設備費,22726552.00,
2001,109,109,51200010908,國際及兩岸教育交流,,,3020,機械設備費,0.00,
2001,109,109,51200018110,國立大學校院校務及附設醫院基金,,,3020,機械設備費,0.00,
2001,109,109,53200011101,國立社教機構創新與發展,,,3020,機械設備費,0.00,
2001,109,109,53200011103,教育部所屬機構維持及發展輔助,,,3020,機械設備費,0.00,
2001,109,109,76200012100,學校教職員暨社教機構聘任人員退休撫卹給付,,,3020,機械設備費,0.00,
2001,109,109,51200010100,一般行政,,,3025,運輸設備費,0.00,
2001,109,109,51200010201,高等教育行政及督導,,,3025,運輸設備費,0.00,
2001,109,109,51200010202,技術職業教育行政及督導,,,3025,運輸設備費,190000000.00,
2001,109,109,51200010203,國立大學校院教學與研究輔助,,,3025,運輸設備費,0.00,
2001,109,109,51200010204,私立學校教學獎助,,,3025,運輸設備費,0.00,
2001,109,109,51200010301,師資培育與藝術教育行政及督導,,,3025,運輸設備費,0.00,
2001,109,109,51200010501,終身教育行政及督導,,,3025,運輸設備費,0.00,
2001,109,109,51200010507,國立臺灣藝術教育館行政及推展,,,3025,運輸設備費,0.00,
2001,109,109,51200010701,學生事務與特殊教育行政及督導,,,3025,運輸設備費,0.00,
2001,109,109,51200010904,資訊與科技教育行政及督導,,,3025,運輸設備費,0.00,
2001,109,109,51200010908,國際及兩岸教育交流,,,3025,運輸設備費,0.00,
2001,109,109,51200018110,國立大學校院校務及附設醫院基金,,,3025,運輸設備費,0.00,
2001,109,109,53200011101,國立社教機構創新與發展,,,3025,運輸設備費,0.00,
2001,109,109,53200011103,教育部所屬機構維持及發展輔助,,,3025,運輸設備費,0.00,
2001,109,109,76200012100,學校教職員暨社教機構聘任人員退休撫卹給付,,,3025,運輸設備費,0.00,
2001,109,109,51200010100,一般行政,,,3030,資訊軟硬體設備費,3693800.00,
2001,109,109,51200010201,高等教育行政及督導,,,3030,資訊軟硬體設備費,0.00,
2001,109,109,51200010202,技術職業教育行政及督導,,,3030,資訊軟硬體設備費,0.00,
2001,109,109,51200010203,國立大學校院教學與研究輔助,,,3030,資訊軟硬體設備費,0.00,
2001,109,109,51200010204,私立學校教學獎助,,,3030,資訊軟硬體設備費,0.00,
2001,109,109,51200010301,師資培育與藝術教育行政及督導,,,3030,資訊軟硬體設備費,0.00,
2001,109,109,51200010501,終身教育行政及督導,,,3030,資訊軟硬體設備費,9749563.00,
2001,109,109,51200010507,國立臺灣藝術教育館行政及推展,,,3030,資訊軟硬體設備費,380055.00,
2001,109,109,51200010701,學生事務與特殊教育行政及督導,,,3030,資訊軟硬體設備費,0.00,
2001,109,109,51200010904,資訊與科技教育行政及督導,,,3030,資訊軟硬體設備費,54841842.00,
2001,109,109,51200010908,國際及兩岸教育交流,,,3030,資訊軟硬體設備費,0.00,
2001,109,109,51200018110,國立大學校院校務及附設醫院基金,,,3030,資訊軟硬體設備費,0.00,
2001,109,109,53200011101,國立社教機構創新與發展,,,3030,資訊軟硬體設備費,0.00,
2001,109,109,53200011103,教育部所屬機構維持及發展輔助,,,3030,資訊軟硬體設備費,0.00,
2001,109,109,76200012100,學校教職員暨社教機構聘任人員退休撫卹給付,,,3030,資訊軟硬體設備費,0.00,
2001,109,109,51200010100,一般行政,,,3035,雜項設備費,854788.00,
2001,109,109,51200010201,高等教育行政及督導,,,3035,雜項設備費,0.00,
2001,109,109,51200010202,技術職業教育行政及督導,,,3035,雜項設備費,0.00,
2001,109,109,51200010203,國立大學校院教學與研究輔助,,,3035,雜項設備費,0.00,
2001,109,109,51200010204,私立學校教學獎助,,,3035,雜項設備費,0.00,
2001,109,109,51200010301,師資培育與藝術教育行政及督導,,,3035,雜項設備費,0.00,
2001,109,109,51200010501,終身教育行政及督導,,,3035,雜項設備費,0.00,
2001,109,109,51200010507,國立臺灣藝術教育館行政及推展,,,3035,雜項設備費,260137.00,
2001,109,109,51200010701,學生事務與特殊教育行政及督導,,,3035,雜項設備費,0.00,
2001,109,109,51200010904,資訊與科技教育行政及督導,,,3035,雜項設備費,0.00,
2001,109,109,51200010908,國際及兩岸教育交流,,,3035,雜項設備費,0.00,
2001,109,109,51200018110,國立大學校院校務及附設醫院基金,,,3035,雜項設備費,0.00,
2001,109,109,53200011101,國立社教機構創新與發展,,,3035,雜項設備費,0.00,
2001,109,109,53200011103,教育部所屬機構維持及發展輔助,,,3035,雜項設備費,0.00,
2001,109,109,76200012100,學校教職員暨社教機構聘任人員退休撫卹給付,,,3035,雜項設備費,0.00,
2001,109,109,51200010100,一般行政,,,3045,投資,811500.00,
2001,109,109,51200010201,高等教育行政及督導,,,3045,投資,2510965552.00,
2001,109,109,51200010202,技術職業教育行政及督導,,,3045,投資,639849322.00,
2001,109,109,51200010203,國立大學校院教學與研究輔助,,,3045,投資,0.00,
2001,109,109,51200010204,私立學校教學獎助,,,3045,投資,0.00,
2001,109,109,51200010301,師資培育與藝術教育行政及督導,,,3045,投資,19536151.00,
2001,109,109,51200010501,終身教育行政及督導,,,3045,投資,156424871.00,
2001,109,109,51200010507,國立臺灣藝術教育館行政及推展,,,3045,投資,0.00,
2001,109,109,51200010701,學生事務與特殊教育行政及督導,,,3045,投資,57248000.00,
2001,109,109,51200010904,資訊與科技教育行政及督導,,,3045,投資,57175075.00,
2001,109,109,51200010908,國際及兩岸教育交流,,,3045,投資,359908.00,
2001,109,109,51200018110,國立大學校院校務及附設醫院基金,,,3045,投資,3800604000.00,
2001,109,109,53200011101,國立社教機構創新與發展,,,3045,投資,118099832.00,
2001,109,109,53200011103,教育部所屬機構維持及發展輔助,,,3045,投資,0.00,
2001,109,109,76200012100,學校教職員暨社教機構聘任人員退休撫卹給付,,,3045,投資,0.00,
2001,109,109,51200010100,一般行政,,,40,獎補助費,199978201.00,
2001,109,109,51200010201,高等教育行政及督導,,,40,獎補助費,12770438231.00,
2001,109,109,51200010202,技術職業教育行政及督導,,,40,獎補助費,6831578004.00,
2001,109,109,51200010203,國立大學校院教學與研究輔助,,,40,獎補助費,45839733000.00,
2001,109,109,51200010204,私立學校教學獎助,,,40,獎補助費,23311987632.00,
2001,109,109,51200010301,師資培育與藝術教育行政及督導,,,40,獎補助費,808639627.00,
2001,109,109,51200010501,終身教育行政及督導,,,40,獎補助費,1513493069.00,
2001,109,109,51200010507,國立臺灣藝術教育館行政及推展,,,40,獎補助費,2890000.00,
2001,109,109,51200010701,學生事務與特殊教育行政及督導,,,40,獎補助費,1500715956.00,
2001,109,109,51200010904,資訊與科技教育行政及督導,,,40,獎補助費,1461890326.00,
2001,109,109,51200010908,國際及兩岸教育交流,,,40,獎補助費,1842190973.00,
2001,109,109,51200018110,國立大學校院校務及附設醫院基金,,,40,獎補助費,0.00,
2001,109,109,53200011101,國立社教機構創新與發展,,,40,獎補助費,56752624.00,
2001,109,109,53200011103,教育部所屬機構維持及發展輔助,,,40,獎補助費,1175957000.00,
2001,109,109,76200012100,學校教職員暨社教機構聘任人員退休撫卹給付,,,40,獎補助費,5365817000.00,
2001,109,109,51200010100,一般行政,,,4005,對直轄市政府之補助,1030000.00,
2001,109,109,51200010201,高等教育行政及督導,,,4005,對直轄市政府之補助,62288908.00,
2001,109,109,51200010202,技術職業教育行政及督導,,,4005,對直轄市政府之補助,3522740.00,
2001,109,109,51200010203,國立大學校院教學與研究輔助,,,4005,對直轄市政府之補助,0.00,
2001,109,109,51200010204,私立學校教學獎助,,,4005,對直轄市政府之補助,0.00,
2001,109,109,51200010301,師資培育與藝術教育行政及督導,,,4005,對直轄市政府之補助,157803328.00,
2001,109,109,51200010501,終身教育行政及督導,,,4005,對直轄市政府之補助,370631460.00,
2001,109,109,51200010507,國立臺灣藝術教育館行政及推展,,,4005,對直轄市政府之補助,0.00,
2001,109,109,51200010701,學生事務與特殊教育行政及督導,,,4005,對直轄市政府之補助,13462372.00,
2001,109,109,51200010904,資訊與科技教育行政及督導,,,4005,對直轄市政府之補助,205902048.00,
2001,109,109,51200010908,國際及兩岸教育交流,,,4005,對直轄市政府之補助,9892748.00,
2001,109,109,51200018110,國立大學校院校務及附設醫院基金,,,4005,對直轄市政府之補助,0.00,
2001,109,109,53200011101,國立社教機構創新與發展,,,4005,對直轄市政府之補助,26190424.00,
2001,109,109,53200011103,教育部所屬機構維持及發展輔助,,,4005,對直轄市政府之補助,0.00,
2001,109,109,76200012100,學校教職員暨社教機構聘任人員退休撫卹給付,,,4005,對直轄市政府之補助,0.00,
2001,109,109,51200010100,一般行政,,,4010,對臺灣省各縣市之補助,0.00,
2001,109,109,51200010201,高等教育行政及督導,,,4010,對臺灣省各縣市之補助,0.00,
2001,109,109,51200010202,技術職業教育行政及督導,,,4010,對臺灣省各縣市之補助,0.00,
2001,109,109,51200010203,國立大學校院教學與研究輔助,,,4010,對臺灣省各縣市之補助,0.00,
2001,109,109,51200010204,私立學校教學獎助,,,4010,對臺灣省各縣市之補助,0.00,
2001,109,109,51200010301,師資培育與藝術教育行政及督導,,,4010,對臺灣省各縣市之補助,165845186.00,
2001,109,109,51200010501,終身教育行政及督導,,,4010,對臺灣省各縣市之補助,525678830.00,
2001,109,109,51200010507,國立臺灣藝術教育館行政及推展,,,4010,對臺灣省各縣市之補助,0.00,
2001,109,109,51200010701,學生事務與特殊教育行政及督導,,,4010,對臺灣省各縣市之補助,414977.00,
2001,109,109,51200010904,資訊與科技教育行政及督導,,,4010,對臺灣省各縣市之補助,271104832.00,
2001,109,109,51200010908,國際及兩岸教育交流,,,4010,對臺灣省各縣市之補助,5194456.00,
2001,109,109,51200018110,國立大學校院校務及附設醫院基金,,,4010,對臺灣省各縣市之補助,0.00,
2001,109,109,53200011101,國立社教機構創新與發展,,,4010,對臺灣省各縣市之補助,0.00,
2001,109,109,53200011103,教育部所屬機構維持及發展輔助,,,4010,對臺灣省各縣市之補助,0.00,
2001,109,109,76200012100,學校教職員暨社教機構聘任人員退休撫卹給付,,,4010,對臺灣省各縣市之補助,0.00,
2001,109,109,51200010100,一般行政,,,4015,對福建省各縣之補助,0.00,
2001,109,109,51200010201,高等教育行政及督導,,,4015,對福建省各縣之補助,0.00,
2001,109,109,51200010202,技術職業教育行政及督導,,,4015,對福建省各縣之補助,0.00,
2001,109,109,51200010203,國立大學校院教學與研究輔助,,,4015,對福建省各縣之補助,0.00,
2001,109,109,51200010204,私立學校教學獎助,,,4015,對福建省各縣之補助,0.00,
2001,109,109,51200010301,師資培育與藝術教育行政及督導,,,4015,對福建省各縣之補助,7972435.00,
2001,109,109,51200010501,終身教育行政及督導,,,4015,對福建省各縣之補助,21464603.00,
2001,109,109,51200010507,國立臺灣藝術教育館行政及推展,,,4015,對福建省各縣之補助,0.00,
2001,109,109,51200010701,學生事務與特殊教育行政及督導,,,4015,對福建省各縣之補助,0.00,
2001,109,109,51200010904,資訊與科技教育行政及督導,,,4015,對福建省各縣之補助,13254938.00,
2001,109,109,51200010908,國際及兩岸教育交流,,,4015,對福建省各縣之補助,74700.00,
2001,109,109,51200018110,國立大學校院校務及附設醫院基金,,,4015,對福建省各縣之補助,0.00,
2001,109,109,53200011101,國立社教機構創新與發展,,,4015,對福建省各縣之補助,0.00,
2001,109,109,53200011103,教育部所屬機構維持及發展輔助,,,4015,對福建省各縣之補助,0.00,
2001,109,109,76200012100,學校教職員暨社教機構聘任人員退休撫卹給付,,,4015,對福建省各縣之補助,0.00,
2001,109,109,51200010100,一般行政,,,4025,政府機關間之補助,1000000.00,
2001,109,109,51200010201,高等教育行政及督導,,,4025,政府機關間之補助,4357150.00,
2001,109,109,51200010202,技術職業教育行政及督導,,,4025,政府機關間之補助,5538700.00,
2001,109,109,51200010203,國立大學校院教學與研究輔助,,,4025,政府機關間之補助,0.00,
2001,109,109,51200010204,私立學校教學獎助,,,4025,政府機關間之補助,0.00,
2001,109,109,51200010301,師資培育與藝術教育行政及督導,,,4025,政府機關間之補助,80589384.00,
2001,109,109,51200010501,終身教育行政及督導,,,4025,政府機關間之補助,202367988.00,
2001,109,109,51200010507,國立臺灣藝術教育館行政及推展,,,4025,政府機關間之補助,0.00,
2001,109,109,51200010701,學生事務與特殊教育行政及督導,,,4025,政府機關間之補助,0.00,
2001,109,109,51200010904,資訊與科技教育行政及督導,,,4025,政府機關間之補助,2879000.00,
2001,109,109,51200010908,國際及兩岸教育交流,,,4025,政府機關間之補助,38222997.00,
2001,109,109,51200018110,國立大學校院校務及附設醫院基金,,,4025,政府機關間之補助,0.00,
2001,109,109,53200011101,國立社教機構創新與發展,,,4025,政府機關間之補助,0.00,
